"","Date","Depth","Veg_type","avg_daily_temp2"
"4589","2023-05-27",0,"W1",-0.9792
"4590","2023-05-27",0,"W2",-0.9444
"4591","2023-05-28",-40,"A1t",-4.5
"4592","2023-05-28",-40,"M1",-3.5
"4593","2023-05-28",-40,"M3",-3.375
"4594","2023-05-28",-40,"M3t",-3.7083
"4595","2023-05-28",-40,"W1",-3.7083
"4596","2023-05-28",-40,"W2",-3.2778
"4597","2023-05-28",-15,"A1t",-2.75
"4598","2023-05-28",-15,"M1",-1.2917
"4599","2023-05-28",-15,"M3",-1.0417
"4600","2023-05-28",-15,"M3t",-1.25
"4601","2023-05-28",-15,"W1",-1.8333
"4602","2023-05-28",-15,"W2",-1.5
"4603","2023-05-28",0,"A1t",-1.6667
"4604","2023-05-28",0,"M1",-0.3333
"4605","2023-05-28",0,"M3",0
"4606","2023-05-28",0,"M3t",-0.5417
"4607","2023-05-28",0,"W1",-0.6458
"4608","2023-05-28",0,"W2",-0.6944
"4609","2023-05-29",-40,"A1t",-4.5
"4610","2023-05-29",-40,"M1",-3.4583
"4611","2023-05-29",-40,"M3",-3
"4612","2023-05-29",-40,"M3t",-3.2917
"4613","2023-05-29",-40,"W1",-3.5833
"4614","2023-05-29",-40,"W2",-3.1667
"4615","2023-05-29",-15,"A1t",-2.5
"4616","2023-05-29",-15,"M1",-1.25
"4617","2023-05-29",-15,"M3",-1
"4618","2023-05-29",-15,"M3t",-1.25
"4619","2023-05-29",-15,"W1",-1.75
"4620","2023-05-29",-15,"W2",-1.4444
"4621","2023-05-29",0,"A1t",-1.5
"4622","2023-05-29",0,"M1",1.25
"4623","2023-05-29",0,"M3",0.5
"4624","2023-05-29",0,"M3t",-0.3333
"4625","2023-05-29",0,"W1",-0.5
"4626","2023-05-29",0,"W2",-0.3056
"4627","2023-05-30",-40,"A1t",-4.0833
"4628","2023-05-30",-40,"M1",-3
"4629","2023-05-30",-40,"M3",-3
"4630","2023-05-30",-40,"M3t",-3.25
"4631","2023-05-30",-40,"W1",-3.4167
"4632","2023-05-30",-40,"W2",-3.1389
"4633","2023-05-30",-15,"A1t",-2.25
"4634","2023-05-30",-15,"M1",-1.125
"4635","2023-05-30",-15,"M3",-1
"4636","2023-05-30",-15,"M3t",-0.9167
"4637","2023-05-30",-15,"W1",-1.6458
"4638","2023-05-30",-15,"W2",-1.2778
"4639","2023-05-30",0,"A1t",-1.3333
"4640","2023-05-30",0,"M1",2.1667
"4641","2023-05-30",0,"M3",1.1667
"4642","2023-05-30",0,"M3t",0.0833
"4643","2023-05-30",0,"W1",0.0833
"4644","2023-05-30",0,"W2",0.2778
"4645","2023-05-31",-40,"A1t",-3.8333
"4646","2023-05-31",-40,"M1",-3
"4647","2023-05-31",-40,"M3",-2.9167
"4648","2023-05-31",-40,"M3t",-3.25
"4649","2023-05-31",-40,"W1",-3.2292
"4650","2023-05-31",-40,"W2",-2.8889
"4651","2023-05-31",-15,"A1t",-2.2083
"4652","2023-05-31",-15,"M1",-0.7917
"4653","2023-05-31",-15,"M3",-0.7917
"4654","2023-05-31",-15,"M3t",-0.75
"4655","2023-05-31",-15,"W1",-1.5
"4656","2023-05-31",-15,"W2",-1.0556
"4657","2023-05-31",0,"A1t",-1
"4658","2023-05-31",0,"M1",0.5
"4659","2023-05-31",0,"M3",0.7083
"4660","2023-05-31",0,"M3t",0
"4661","2023-05-31",0,"W1",0.2292
"4662","2023-05-31",0,"W2",0.6944
"4663","2023-06-01",-40,"A1t",-3.5
"4664","2023-06-01",-40,"M1",-3
"4665","2023-06-01",-40,"M3",-2.5417
"4666","2023-06-01",-40,"M3t",-2.9583
"4667","2023-06-01",-40,"W1",-3.125
"4668","2023-06-01",-40,"W2",-2.6667
"4669","2023-06-01",-15,"A1t",-1.75
"4670","2023-06-01",-15,"M1",-0.75
"4671","2023-06-01",-15,"M3",-0.75
"4672","2023-06-01",-15,"M3t",-0.75
"4673","2023-06-01",-15,"W1",-1.3125
"4674","2023-06-01",-15,"W2",-1
"4675","2023-06-01",0,"A1t",-1
"4676","2023-06-01",0,"M1",0.6667
"4677","2023-06-01",0,"M3",0.7917
"4678","2023-06-01",0,"M3t",0
"4679","2023-06-01",0,"W1",0.6875
"4680","2023-06-01",0,"W2",0.6389
"4681","2023-06-02",-40,"A1t",-3.5
"4682","2023-06-02",-40,"M1",-2.7917
"4683","2023-06-02",-40,"M3",-2.5
"4684","2023-06-02",-40,"M3t",-2.75
"4685","2023-06-02",-40,"W1",-3.0208
"4686","2023-06-02",-40,"W2",-2.6667
"4687","2023-06-02",-15,"A1t",-1.75
"4688","2023-06-02",-15,"M1",-0.75
"4689","2023-06-02",-15,"M3",-0.5
"4690","2023-06-02",-15,"M3t",-0.75
"4691","2023-06-02",-15,"W1",-1.25
"4692","2023-06-02",-15,"W2",-1
"4693","2023-06-02",0,"A1t",-0.9583
"4694","2023-06-02",0,"M1",0.1667
"4695","2023-06-02",0,"M3",0.4167
"4696","2023-06-02",0,"M3t",-0.125
"4697","2023-06-02",0,"W1",0.4583
"4698","2023-06-02",0,"W2",0.5833
"4699","2023-06-03",-40,"A1t",-3.5
"4700","2023-06-03",-40,"M1",-2.625
"4701","2023-06-03",-40,"M3",-2.5
"4702","2023-06-03",-40,"M3t",-2.7083
"4703","2023-06-03",-40,"W1",-2.8958
"4704","2023-06-03",-40,"W2",-2.6667
"4705","2023-06-03",-15,"A1t",-1.75
"4706","2023-06-03",-15,"M1",-0.75
"4707","2023-06-03",-15,"M3",-0.5
"4708","2023-06-03",-15,"M3t",-0.75
"4709","2023-06-03",-15,"W1",-1.2292
"4710","2023-06-03",-15,"W2",-0.9167
"4711","2023-06-03",0,"A1t",-0.75
"4712","2023-06-03",0,"M1",1.4167
"4713","2023-06-03",0,"M3",1.2083
"4714","2023-06-03",0,"M3t",0.4167
"4715","2023-06-03",0,"W1",1.125
"4716","2023-06-03",0,"W2",2.0278
"4717","2023-06-04",-40,"A1t",-3.3333
"4718","2023-06-04",-40,"M1",-2.5
"4719","2023-06-04",-40,"M3",-2.5
"4720","2023-06-04",-40,"M3t",-2
"4721","2023-06-04",-40,"W1",-2.6875
"4722","2023-06-04",-40,"W2",-2.4444
"4723","2023-06-04",-15,"A1t",-1.7083
"4724","2023-06-04",-15,"M1",-0.75
"4725","2023-06-04",-15,"M3",-0.5
"4726","2023-06-04",-15,"M3t",-0.2917
"4727","2023-06-04",-15,"W1",-1.125
"4728","2023-06-04",-15,"W2",-0.7222
"4729","2023-06-04",0,"A1t",-0.5
"4730","2023-06-04",0,"M1",2.4167
"4731","2023-06-04",0,"M3",1.75
"4732","2023-06-04",0,"M3t",1.2917
"4733","2023-06-04",0,"W1",1.7917
"4734","2023-06-04",0,"W2",2.75
"4735","2023-06-05",-40,"A1t",-3
"4736","2023-06-05",-40,"M1",-2.5
"4737","2023-06-05",-40,"M3",-2.2917
"4738","2023-06-05",-40,"M3t",-2
"4739","2023-06-05",-40,"W1",-2.625
"4740","2023-06-05",-40,"W2",-2.1667
"4741","2023-06-05",-15,"A1t",-1.5
"4742","2023-06-05",-15,"M1",-0.5
"4743","2023-06-05",-15,"M3",-0.5
"4744","2023-06-05",-15,"M3t",-0.25
"4745","2023-06-05",-15,"W1",-0.9792
"4746","2023-06-05",-15,"W2",-0.5833
"4747","2023-06-05",0,"A1t",-0.375
"4748","2023-06-05",0,"M1",3.5833
"4749","2023-06-05",0,"M3",2.4167
"4750","2023-06-05",0,"M3t",2.125
"4751","2023-06-05",0,"W1",2.625
"4752","2023-06-05",0,"W2",3.6944
"4753","2023-06-06",-40,"A1t",-3
"4754","2023-06-06",-40,"M1",-2.4167
"4755","2023-06-06",-40,"M3",-2.1667
"4756","2023-06-06",-40,"M3t",-2
"4757","2023-06-06",-40,"W1",-2.5833
"4758","2023-06-06",-40,"W2",-2.1667
"4759","2023-06-06",-15,"A1t",-1.5
"4760","2023-06-06",-15,"M1",-0.5
"4761","2023-06-06",-15,"M3",-0.5
"4762","2023-06-06",-15,"M3t",-0.25
"4763","2023-06-06",-15,"W1",-0.7917
"4764","2023-06-06",-15,"W2",-0.5
"4765","2023-06-06",0,"A1t",-0.0833
"4766","2023-06-06",0,"M1",3.3333
"4767","2023-06-06",0,"M3",2.5
"4768","2023-06-06",0,"M3t",2.5
"4769","2023-06-06",0,"W1",2.75
"4770","2023-06-06",0,"W2",4.5
"4771","2023-06-07",-40,"A1t",-3
"4772","2023-06-07",-40,"M1",-2.25
"4773","2023-06-07",-40,"M3",-2
"4774","2023-06-07",-40,"M3t",-1.75
"4775","2023-06-07",-40,"W1",-2.375
"4776","2023-06-07",-40,"W2",-2.1667
"4777","2023-06-07",-15,"A1t",-1.375
"4778","2023-06-07",-15,"M1",-0.5
"4779","2023-06-07",-15,"M3",-0.5
"4780","2023-06-07",-15,"M3t",-0.25
"4781","2023-06-07",-15,"W1",-0.625
"4782","2023-06-07",-15,"W2",-0.5
"4783","2023-06-07",0,"A1t",0.0833
"4784","2023-06-07",0,"M1",2.8333
"4785","2023-06-07",0,"M3",2.125
"4786","2023-06-07",0,"M3t",2.0417
"4787","2023-06-07",0,"W1",2.125
"4788","2023-06-07",0,"W2",3.6111
"4789","2023-06-08",-40,"A1t",-3
"4790","2023-06-08",-40,"M1",-2.25
"4791","2023-06-08",-40,"M3",-2
"4792","2023-06-08",-40,"M3t",-1.875
"4793","2023-06-08",-40,"W1",-2.2708
"4794","2023-06-08",-40,"W2",-2.1667
"4795","2023-06-08",-15,"A1t",-1.25
"4796","2023-06-08",-15,"M1",-0.5
"4797","2023-06-08",-15,"M3",-0.375
"4798","2023-06-08",-15,"M3t",-0.375
"4799","2023-06-08",-15,"W1",-0.625
"4800","2023-06-08",-15,"W2",-0.5
"4801","2023-06-08",0,"A1t",0.0833
"4802","2023-06-08",0,"M1",0.75
"4803","2023-06-08",0,"M3",0.9583
"4804","2023-06-08",0,"M3t",1.125
"4805","2023-06-08",0,"W1",1.25
"4806","2023-06-08",0,"W2",2.5
"4807","2023-06-09",-40,"A1t",-3
"4808","2023-06-09",-40,"M1",-2.25
"4809","2023-06-09",-40,"M3",-2
"4810","2023-06-09",-40,"M3t",-2
"4811","2023-06-09",-40,"W1",-2.125
"4812","2023-06-09",-40,"W2",-2
"4813","2023-06-09",-15,"A1t",-1.25
"4814","2023-06-09",-15,"M1",-0.5
"4815","2023-06-09",-15,"M3",-0.25
"4816","2023-06-09",-15,"M3t",-0.3333
"4817","2023-06-09",-15,"W1",-0.625
"4818","2023-06-09",-15,"W2",-0.4722
"4819","2023-06-09",0,"A1t",0.125
"4820","2023-06-09",0,"M1",1.0833
"4821","2023-06-09",0,"M3",1.0417
"4822","2023-06-09",0,"M3t",1.0417
"4823","2023-06-09",0,"W1",1.25
"4824","2023-06-09",0,"W2",2.2778
"4825","2023-06-10",-40,"A1t",-3
"4826","2023-06-10",-40,"M1",-2.1667
"4827","2023-06-10",-40,"M3",-2
"4828","2023-06-10",-40,"M3t",-2
"4829","2023-06-10",-40,"W1",-2.1042
"4830","2023-06-10",-40,"W2",-1.6667
"4831","2023-06-10",-15,"A1t",-1.25
"4832","2023-06-10",-15,"M1",-0.4583
"4833","2023-06-10",-15,"M3",-0.25
"4834","2023-06-10",-15,"M3t",-0.2917
"4835","2023-06-10",-15,"W1",-0.625
"4836","2023-06-10",-15,"W2",-0.2222
"4837","2023-06-10",0,"A1t",0.2083
"4838","2023-06-10",0,"M1",0.5833
"4839","2023-06-10",0,"M3",0.875
"4840","2023-06-10",0,"M3t",0.9583
"4841","2023-06-10",0,"W1",1.1042
"4842","2023-06-10",0,"W2",2.4444
"4843","2023-06-11",-40,"A1t",-2.5
"4844","2023-06-11",-40,"M1",-2
"4845","2023-06-11",-40,"M3",-2
"4846","2023-06-11",-40,"M3t",-2
"4847","2023-06-11",-40,"W1",-2.0208
"4848","2023-06-11",-40,"W2",-1.6667
"4849","2023-06-11",-15,"A1t",-1.125
"4850","2023-06-11",-15,"M1",-0.375
"4851","2023-06-11",-15,"M3",-0.25
"4852","2023-06-11",-15,"M3t",-0.25
"4853","2023-06-11",-15,"W1",-0.6042
"4854","2023-06-11",-15,"W2",-0.1389
"4855","2023-06-11",0,"A1t",0.375
"4856","2023-06-11",0,"M1",3.25
"4857","2023-06-11",0,"M3",2.625
"4858","2023-06-11",0,"M3t",2.375
"4859","2023-06-11",0,"W1",2.8333
"4860","2023-06-11",0,"W2",3.6389
"4861","2023-06-12",-40,"A1t",-2.5
"4862","2023-06-12",-40,"M1",-2
"4863","2023-06-12",-40,"M3",-1.7917
"4864","2023-06-12",-40,"M3t",-2
"4865","2023-06-12",-40,"W1",-2
"4866","2023-06-12",-40,"W2",-1.6667
"4867","2023-06-12",-15,"A1t",-1
"4868","2023-06-12",-15,"M1",-0.3333
"4869","2023-06-12",-15,"M3",-0.2083
"4870","2023-06-12",-15,"M3t",-0.2083
"4871","2023-06-12",-15,"W1",-0.4583
"4872","2023-06-12",-15,"W2",0
"4873","2023-06-12",0,"A1t",0.875
"4874","2023-06-12",0,"M1",7.5833
"4875","2023-06-12",0,"M3",5.9167
"4876","2023-06-12",0,"M3t",4.5417
"4877","2023-06-12",0,"W1",5.625
"4878","2023-06-12",0,"W2",6.9722
"4879","2023-06-13",-40,"A1t",-2.5
"4880","2023-06-13",-40,"M1",-2
"4881","2023-06-13",-40,"M3",-1.75
"4882","2023-06-13",-40,"M3t",-1.9583
"4883","2023-06-13",-40,"W1",-2
"4884","2023-06-13",-40,"W2",-1.6667
"4885","2023-06-13",-15,"A1t",-1
"4886","2023-06-13",-15,"M1",-0.25
"4887","2023-06-13",-15,"M3",-0.0417
"4888","2023-06-13",-15,"M3t",0
"4889","2023-06-13",-15,"W1",-0.3125
"4890","2023-06-13",-15,"W2",0.0833
"4891","2023-06-13",0,"A1t",1.5417
"4892","2023-06-13",0,"M1",6.6667
"4893","2023-06-13",0,"M3",5.6667
"4894","2023-06-13",0,"M3t",4.875
"4895","2023-06-13",0,"W1",6.25
"4896","2023-06-13",0,"W2",7.6389
"4897","2023-06-14",-40,"A1t",-2.5
"4898","2023-06-14",-40,"M1",-1.7917
"4899","2023-06-14",-40,"M3",-1.75
"4900","2023-06-14",-40,"M3t",-1.75
"4901","2023-06-14",-40,"W1",-2
"4902","2023-06-14",-40,"W2",-1.6667
"4903","2023-06-14",-15,"A1t",-1
"4904","2023-06-14",-15,"M1",-0.1667
"4905","2023-06-14",-15,"M3",0
"4906","2023-06-14",-15,"M3t",0
"4907","2023-06-14",-15,"W1",-0.25
"4908","2023-06-14",-15,"W2",0.3333
"4909","2023-06-14",0,"A1t",1.4583
"4910","2023-06-14",0,"M1",6.25
"4911","2023-06-14",0,"M3",5.125
"4912","2023-06-14",0,"M3t",4.125
"4913","2023-06-14",0,"W1",5.375
"4914","2023-06-14",0,"W2",6.3056
"4915","2023-06-15",-40,"A1t",-2.5
"4916","2023-06-15",-40,"M1",-1.75
"4917","2023-06-15",-40,"M3",-1.5
"4918","2023-06-15",-40,"M3t",-1.6667
"4919","2023-06-15",-40,"W1",-1.8125
"4920","2023-06-15",-40,"W2",-1.6667
"4921","2023-06-15",-15,"A1t",-1
"4922","2023-06-15",-15,"M1",-0.0417
"4923","2023-06-15",-15,"M3",0
"4924","2023-06-15",-15,"M3t",0
"4925","2023-06-15",-15,"W1",-0.2083
"4926","2023-06-15",-15,"W2",0.3333
"4927","2023-06-15",0,"A1t",1.375
"4928","2023-06-15",0,"M1",4.5
"4929","2023-06-15",0,"M3",4.2917
"4930","2023-06-15",0,"M3t",3.2083
"4931","2023-06-15",0,"W1",4.25
"4932","2023-06-15",0,"W2",5.1111
"4933","2023-06-16",-40,"A1t",-2.5
"4934","2023-06-16",-40,"M1",-1.75
"4935","2023-06-16",-40,"M3",-1.5
"4936","2023-06-16",-40,"M3t",-1.5
"4937","2023-06-16",-40,"W1",-1.6875
"4938","2023-06-16",-40,"W2",-1.4167
"4939","2023-06-16",-15,"A1t",-1
"4940","2023-06-16",-15,"M1",0
"4941","2023-06-16",-15,"M3",0
"4942","2023-06-16",-15,"M3t",0
"4943","2023-06-16",-15,"W1",-0.0625
"4944","2023-06-16",-15,"W2",0.3889
"4945","2023-06-16",0,"A1t",1.375
"4946","2023-06-16",0,"M1",4.0833
"4947","2023-06-16",0,"M3",3.7083
"4948","2023-06-16",0,"M3t",3.8333
"4949","2023-06-16",0,"W1",4.2083
"4950","2023-06-16",0,"W2",5.0833
"4951","2023-06-17",-40,"A1t",-2.5
"4952","2023-06-17",-40,"M1",-1.75
"4953","2023-06-17",-40,"M3",-1.5
"4954","2023-06-17",-40,"M3t",-1.5
"4955","2023-06-17",-40,"W1",-1.625
"4956","2023-06-17",-40,"W2",-1.3333
"4957","2023-06-17",-15,"A1t",-1
"4958","2023-06-17",-15,"M1",0
"4959","2023-06-17",-15,"M3",0.125
"4960","2023-06-17",-15,"M3t",0
"4961","2023-06-17",-15,"W1",-0.0417
"4962","2023-06-17",-15,"W2",0.4722
"4963","2023-06-17",0,"A1t",1.375
"4964","2023-06-17",0,"M1",3.8333
"4965","2023-06-17",0,"M3",3.5417
"4966","2023-06-17",0,"M3t",3.2917
"4967","2023-06-17",0,"W1",3.8542
"4968","2023-06-17",0,"W2",4.4444
"4969","2023-06-18",-40,"A1t",-2.3333
"4970","2023-06-18",-40,"M1",-1.75
"4971","2023-06-18",-40,"M3",-1.5
"4972","2023-06-18",-40,"M3t",-1.5
"4973","2023-06-18",-40,"W1",-1.625
"4974","2023-06-18",-40,"W2",-1.1667
"4975","2023-06-18",-15,"A1t",-0.75
"4976","2023-06-18",-15,"M1",0.0417
"4977","2023-06-18",-15,"M3",0.25
"4978","2023-06-18",-15,"M3t",0.125
"4979","2023-06-18",-15,"W1",0.1458
"4980","2023-06-18",-15,"W2",0.5833
"4981","2023-06-18",0,"A1t",1.5417
"4982","2023-06-18",0,"M1",4.3333
"4983","2023-06-18",0,"M3",4.125
"4984","2023-06-18",0,"M3t",3.875
"4985","2023-06-18",0,"W1",4.3125
"4986","2023-06-18",0,"W2",5.1667
"4987","2023-06-19",-40,"A1t",-2
"4988","2023-06-19",-40,"M1",-1.75
"4989","2023-06-19",-40,"M3",-1.5
"4990","2023-06-19",-40,"M3t",-1.5
"4991","2023-06-19",-40,"W1",-1.625
"4992","2023-06-19",-40,"W2",-1.1667
"4993","2023-06-19",-15,"A1t",-0.75
"4994","2023-06-19",-15,"M1",0.2083
"4995","2023-06-19",-15,"M3",0.4167
"4996","2023-06-19",-15,"M3t",0.25
"4997","2023-06-19",-15,"W1",0.3333
"4998","2023-06-19",-15,"W2",0.8611
"4999","2023-06-19",0,"A1t",2.0417
"5000","2023-06-19",0,"M1",7.5833
"5001","2023-06-19",0,"M3",6.9583
"5002","2023-06-19",0,"M3t",5.375
"5003","2023-06-19",0,"W1",6.4583
"5004","2023-06-19",0,"W2",6.8333
"5005","2023-06-20",-40,"A1t",-2
"5006","2023-06-20",-40,"M1",-1.625
"5007","2023-06-20",-40,"M3",-1.5
"5008","2023-06-20",-40,"M3t",-1.5
"5009","2023-06-20",-40,"W1",-1.625
"5010","2023-06-20",-40,"W2",-1.1667
"5011","2023-06-20",-15,"A1t",-0.75
"5012","2023-06-20",-15,"M1",0.4167
"5013","2023-06-20",-15,"M3",0.75
"5014","2023-06-20",-15,"M3t",0.2917
"5015","2023-06-20",-15,"W1",0.6875
"5016","2023-06-20",-15,"W2",1.2778
"5017","2023-06-20",0,"A1t",2.5
"5018","2023-06-20",0,"M1",8.1667
"5019","2023-06-20",0,"M3",7.875
"5020","2023-06-20",0,"M3t",6.2083
"5021","2023-06-20",0,"W1",7.4792
"5022","2023-06-20",0,"W2",7.8056
"5023","2023-06-21",-40,"A1t",-2
"5024","2023-06-21",-40,"M1",-1.1667
"5025","2023-06-21",-40,"M3",-1.5
"5026","2023-06-21",-40,"M3t",-1.5
"5027","2023-06-21",-40,"W1",-1.625
"5028","2023-06-21",-40,"W2",-1.1667
"5029","2023-06-21",-15,"A1t",-0.5417
"5030","2023-06-21",-15,"M1",0.75
"5031","2023-06-21",-15,"M3",0.8333
"5032","2023-06-21",-15,"M3t",0.4583
"5033","2023-06-21",-15,"W1",0.7708
"5034","2023-06-21",-15,"W2",1.3611
"5035","2023-06-21",0,"A1t",2.5417
"5036","2023-06-21",0,"M1",7.6667
"5037","2023-06-21",0,"M3",7.2917
"5038","2023-06-21",0,"M3t",6.0417
"5039","2023-06-21",0,"W1",6.6458
"5040","2023-06-21",0,"W2",7.3889
"5041","2023-06-22",-40,"A1t",-2
"5042","2023-06-22",-40,"M1",-1.2083
"5043","2023-06-22",-40,"M3",-1.2917
"5044","2023-06-22",-40,"M3t",-1.5
"5045","2023-06-22",-40,"W1",-1.5625
"5046","2023-06-22",-40,"W2",-1.1667
"5047","2023-06-22",-15,"A1t",-0.5
"5048","2023-06-22",-15,"M1",0.8333
"5049","2023-06-22",-15,"M3",1.1667
"5050","2023-06-22",-15,"M3t",0.5
"5051","2023-06-22",-15,"W1",0.875
"5052","2023-06-22",-15,"W2",1.5278
"5053","2023-06-22",0,"A1t",2.6667
"5054","2023-06-22",0,"M1",5.25
"5055","2023-06-22",0,"M3",5.4167
"5056","2023-06-22",0,"M3t",4.9167
"5057","2023-06-22",0,"W1",5.8125
"5058","2023-06-22",0,"W2",6.6944
"5059","2023-06-23",-40,"A1t",-2
"5060","2023-06-23",-40,"M1",-1.25
"5061","2023-06-23",-40,"M3",-1.25
"5062","2023-06-23",-40,"M3t",-1.5
"5063","2023-06-23",-40,"W1",-1.4792
"5064","2023-06-23",-40,"W2",-1.1667
"5065","2023-06-23",-15,"A1t",-0.5
"5066","2023-06-23",-15,"M1",0.9167
"5067","2023-06-23",-15,"M3",1.125
"5068","2023-06-23",-15,"M3t",0.5
"5069","2023-06-23",-15,"W1",0.8125
"5070","2023-06-23",-15,"W2",1.4444
"5071","2023-06-23",0,"A1t",2.625
"5072","2023-06-23",0,"M1",5.0833
"5073","2023-06-23",0,"M3",5.25
"5074","2023-06-23",0,"M3t",4.75
"5075","2023-06-23",0,"W1",5.3958
"5076","2023-06-23",0,"W2",6.3611
"5077","2023-06-24",-40,"A1t",-2
"5078","2023-06-24",-40,"M1",-1.25
"5079","2023-06-24",-40,"M3",-1.25
"5080","2023-06-24",-40,"M3t",-1.3333
"5081","2023-06-24",-40,"W1",-1.375
"5082","2023-06-24",-40,"W2",-1.1667
"5083","2023-06-24",-15,"A1t",-0.5
"5084","2023-06-24",-15,"M1",1.125
"5085","2023-06-24",-15,"M3",1.2083
"5086","2023-06-24",-15,"M3t",0.6667
"5087","2023-06-24",-15,"W1",0.9583
"5088","2023-06-24",-15,"W2",1.5
"5089","2023-06-24",0,"A1t",2.6667
"5090","2023-06-24",0,"M1",9.1667
"5091","2023-06-24",0,"M3",8.3333
"5092","2023-06-24",0,"M3t",5.9583
"5093","2023-06-24",0,"W1",6.9167
"5094","2023-06-24",0,"W2",7.4167
"5095","2023-06-25",-40,"A1t",-2
"5096","2023-06-25",-40,"M1",-1.25
"5097","2023-06-25",-40,"M3",-1.125
"5098","2023-06-25",-40,"M3t",-1.0833
"5099","2023-06-25",-40,"W1",-1.3542
"5100","2023-06-25",-40,"W2",-1.1667
"5101","2023-06-25",-15,"A1t",-0.5
"5102","2023-06-25",-15,"M1",2.125
"5103","2023-06-25",-15,"M3",2.1667
"5104","2023-06-25",-15,"M3t",1.125
"5105","2023-06-25",-15,"W1",1.8125
"5106","2023-06-25",-15,"W2",2.1389
"5107","2023-06-25",0,"A1t",4.25
"5108","2023-06-25",0,"M1",11.25
"5109","2023-06-25",0,"M3",10.8333
"5110","2023-06-25",0,"M3t",8.4583
"5111","2023-06-25",0,"W1",9.6875
"5112","2023-06-25",0,"W2",10.8333
"5113","2023-06-26",-40,"A1t",-2
"5114","2023-06-26",-40,"M1",-1.25
"5115","2023-06-26",-40,"M3",-1
"5116","2023-06-26",-40,"M3t",-1
"5117","2023-06-26",-40,"W1",-1.25
"5118","2023-06-26",-40,"W2",-1.1667
"5119","2023-06-26",-15,"A1t",-0.5
"5120","2023-06-26",-15,"M1",2.0833
"5121","2023-06-26",-15,"M3",2.2917
"5122","2023-06-26",-15,"M3t",1.2917
"5123","2023-06-26",-15,"W1",1.9375
"5124","2023-06-26",-15,"W2",2.6111
"5125","2023-06-26",0,"A1t",4.75
"5126","2023-06-26",0,"M1",7.5833
"5127","2023-06-26",0,"M3",8.0417
"5128","2023-06-26",0,"M3t",6.5
"5129","2023-06-26",0,"W1",7.6875
"5130","2023-06-26",0,"W2",8.5556
"5131","2023-06-27",-40,"A1t",-2
"5132","2023-06-27",-40,"M1",-1.25
"5133","2023-06-27",-40,"M3",-1
"5134","2023-06-27",-40,"M3t",-1
"5135","2023-06-27",-40,"W1",-1.2083
"5136","2023-06-27",-40,"W2",-1
"5137","2023-06-27",-15,"A1t",-0.4583
"5138","2023-06-27",-15,"M1",1.9583
"5139","2023-06-27",-15,"M3",2.0833
"5140","2023-06-27",-15,"M3t",1.2917
"5141","2023-06-27",-15,"W1",1.7708
"5142","2023-06-27",-15,"W2",2.3056
"5143","2023-06-27",0,"A1t",4.375
"5144","2023-06-27",0,"M1",8.1667
"5145","2023-06-27",0,"M3",8.375
"5146","2023-06-27",0,"M3t",6.4167
"5147","2023-06-27",0,"W1",7.6042
"5148","2023-06-27",0,"W2",8.1944
"5149","2023-06-28",-40,"A1t",-2
"5150","2023-06-28",-40,"M1",-1.25
"5151","2023-06-28",-40,"M3",-1
"5152","2023-06-28",-40,"M3t",-1
"5153","2023-06-28",-40,"W1",-1.125
"5154","2023-06-28",-40,"W2",-0.8611
"5155","2023-06-28",-15,"A1t",-0.25
"5156","2023-06-28",-15,"M1",2.1667
"5157","2023-06-28",-15,"M3",2.2083
"5158","2023-06-28",-15,"M3t",1.4167
"5159","2023-06-28",-15,"W1",1.9583
"5160","2023-06-28",-15,"W2",2.5556
"5161","2023-06-28",0,"A1t",4.6667
"5162","2023-06-28",0,"M1",7.5
"5163","2023-06-28",0,"M3",7.5417
"5164","2023-06-28",0,"M3t",6.2917
"5165","2023-06-28",0,"W1",7.0625
"5166","2023-06-28",0,"W2",8.0833
"5167","2023-06-29",-40,"A1t",-1.5833
"5168","2023-06-29",-40,"M1",-1.25
"5169","2023-06-29",-40,"M3",-1
"5170","2023-06-29",-40,"M3t",-1
"5171","2023-06-29",-40,"W1",-1.125
"5172","2023-06-29",-40,"W2",-0.8333
"5173","2023-06-29",-15,"A1t",-0.0833
"5174","2023-06-29",-15,"M1",2.1667
"5175","2023-06-29",-15,"M3",2.2083
"5176","2023-06-29",-15,"M3t",1.5
"5177","2023-06-29",-15,"W1",2.0208
"5178","2023-06-29",-15,"W2",2.5
"5179","2023-06-29",0,"A1t",4.7083
"5180","2023-06-29",0,"M1",7.75
"5181","2023-06-29",0,"M3",7.9167
"5182","2023-06-29",0,"M3t",6.4167
"5183","2023-06-29",0,"W1",7.0208
"5184","2023-06-29",0,"W2",7.6111
"5185","2023-06-30",-40,"A1t",-1.5
"5186","2023-06-30",-40,"M1",-1.25
"5187","2023-06-30",-40,"M3",-1
"5188","2023-06-30",-40,"M3t",-1
"5189","2023-06-30",-40,"W1",-1.125
"5190","2023-06-30",-40,"W2",-0.75
"5191","2023-06-30",-15,"A1t",0
"5192","2023-06-30",-15,"M1",2.625
"5193","2023-06-30",-15,"M3",2.5833
"5194","2023-06-30",-15,"M3t",1.7083
"5195","2023-06-30",-15,"W1",2.25
"5196","2023-06-30",-15,"W2",2.6111
"5197","2023-06-30",0,"A1t",4.9583
"5198","2023-06-30",0,"M1",12.9167
"5199","2023-06-30",0,"M3",11.2917
"5200","2023-06-30",0,"M3t",8
