"","Date","Depth","Veg_type","avg_daily_temp"
"21460","2023-07-14",-26,"W1",2.2815
"21461","2023-07-14",-25,"W1",3.4992
"21462","2023-07-14",-25,"W2",3.067
"21463","2023-07-14",-24,"W1",4.2533
"21464","2023-07-14",-23,"M1",3.318
"21465","2023-07-14",-23,"M3",2.811
"21466","2023-07-14",-23,"W1",4.602
"21467","2023-07-14",-21,"W2",4.071
"21468","2023-07-14",-20,"L2",4.8703
"21469","2023-07-14",-20,"M1",2.494
"21470","2023-07-14",-20,"M3",5.2795
"21471","2023-07-14",-20,"M3t",3.6091
"21472","2023-07-14",-20,"W1",3.4943
"21473","2023-07-14",-19,"M1",4.6704
"21474","2023-07-14",-19,"W1",5.062
"21475","2023-07-14",-19,"W2",2.537
"21476","2023-07-14",-17,"M3t",6.5083
"21477","2023-07-14",-15,"A1",8.5833
"21478","2023-07-14",-15,"A1t",3.25
"21479","2023-07-14",-15,"A2",7
"21480","2023-07-14",-15,"A3t",2.7292
"21481","2023-07-14",-15,"A4t",7.25
"21482","2023-07-14",-15,"D1",7.5833
"21483","2023-07-14",-15,"D2",7.2083
"21484","2023-07-14",-15,"Dsn",6.1667
"21485","2023-07-14",-15,"Dz",5.5
"21486","2023-07-14",-15,"M1",6.0417
"21487","2023-07-14",-15,"M3",6.4167
"21488","2023-07-14",-15,"M3t",4.9167
"21489","2023-07-14",-15,"Mz",8.0833
"21490","2023-07-14",-15,"W1",5.6875
"21491","2023-07-14",-15,"W2",6.6111
"21492","2023-07-14",-14,"M3t",4.2525
"21493","2023-07-14",-12,"M3",3.8153
"21494","2023-07-14",-11,"W1",6.8818
"21495","2023-07-14",-10,"M1",7.6528
"21496","2023-07-14",0,"A1",12.0417
"21497","2023-07-14",0,"A1t",8.2917
"21498","2023-07-14",0,"A2",12.1667
"21499","2023-07-14",0,"A3t",5.1838
"21500","2023-07-14",0,"A4t",8.8445
"21501","2023-07-14",0,"D1",7.625
"21502","2023-07-14",0,"D2",7.4167
"21503","2023-07-14",0,"Dsn",7.5833
"21504","2023-07-14",0,"Dz",7.6667
"21505","2023-07-14",0,"L2",8.651
"21506","2023-07-14",0,"L3",7.2719
"21507","2023-07-14",0,"M1",7.9769
"21508","2023-07-14",0,"M3",8.1953
"21509","2023-07-14",0,"M3t",8.3749
"21510","2023-07-14",0,"Mz",7.3333
"21511","2023-07-14",0,"W1",8.834
"21512","2023-07-14",0,"W2",9.347
"21513","2023-07-14",100,"Dz",6.3333
"21514","2023-07-15",-40,"A1",0.5
"21515","2023-07-15",-40,"A1t",-1
"21516","2023-07-15",-40,"A2",0
"21517","2023-07-15",-40,"A3t",-0.75
"21518","2023-07-15",-40,"A4t",-0.125
"21519","2023-07-15",-40,"D1",4.4167
"21520","2023-07-15",-40,"D2",3.4583
"21521","2023-07-15",-40,"Dsn",2.9167
"21522","2023-07-15",-40,"Dz",0
"21523","2023-07-15",-40,"L3",-0.5
"21524","2023-07-15",-40,"M1",0.25
"21525","2023-07-15",-40,"M3",-0.5
"21526","2023-07-15",-40,"M3t",-0.25
"21527","2023-07-15",-40,"Mz",0.75
"21528","2023-07-15",-40,"W1",-0.2333
"21529","2023-07-15",-40,"W2",0.0105
"21530","2023-07-15",-26,"M1",2.7665
"21531","2023-07-15",-26,"W1",2.031
"21532","2023-07-15",-25,"W1",2.9123
"21533","2023-07-15",-25,"W2",2.7323
"21534","2023-07-15",-24,"W1",3.333
"21535","2023-07-15",-23,"M1",2.816
"21536","2023-07-15",-23,"M3",2.2253
"21537","2023-07-15",-23,"W1",4.1
"21538","2023-07-15",-21,"W2",3.7363
"21539","2023-07-15",-20,"L2",3.8254
"21540","2023-07-15",-20,"M1",2.075
"21541","2023-07-15",-20,"M3",4.3582
"21542","2023-07-15",-20,"M3t",2.8573
"21543","2023-07-15",-20,"W1",3.076
"21544","2023-07-15",-19,"M1",3.6666
"21545","2023-07-15",-19,"W1",4.394
"21546","2023-07-15",-19,"W2",2.3693
"21547","2023-07-15",-17,"M3t",5.3362
"21548","2023-07-15",-15,"A1",7
"21549","2023-07-15",-15,"A1t",2.875
"21550","2023-07-15",-15,"A2",5.8333
"21551","2023-07-15",-15,"A3t",2.6458
"21552","2023-07-15",-15,"A4t",6.3333
"21553","2023-07-15",-15,"D1",6.25
"21554","2023-07-15",-15,"D2",5.7917
"21555","2023-07-15",-15,"Dsn",5.25
"21556","2023-07-15",-15,"Dz",4.25
"21557","2023-07-15",-15,"M1",5.0833
"21558","2023-07-15",-15,"M3",5.125
"21559","2023-07-15",-15,"M3t",4.125
"21560","2023-07-15",-15,"Mz",5.9167
"21561","2023-07-15",-15,"W1",4.7292
"21562","2023-07-15",-15,"W2",5.5
"21563","2023-07-15",-14,"M3t",3.3315
"21564","2023-07-15",-12,"M3",2.811
"21565","2023-07-15",-11,"W1",5.6275
"21566","2023-07-15",-10,"M1",6.2322
"21567","2023-07-15",0,"A1",10.5417
"21568","2023-07-15",0,"A1t",6.7083
"21569","2023-07-15",0,"A2",9.9167
"21570","2023-07-15",0,"A3t",4.5998
"21571","2023-07-15",0,"A4t",7.5497
"21572","2023-07-15",0,"D1",8.5417
"21573","2023-07-15",0,"D2",8.3333
"21574","2023-07-15",0,"Dsn",8.5833
"21575","2023-07-15",0,"Dz",8.75
"21576","2023-07-15",0,"L2",8.5677
"21577","2023-07-15",0,"L3",6.4082
"21578","2023-07-15",0,"M1",8.3512
"21579","2023-07-15",0,"M3",8.1264
"21580","2023-07-15",0,"M3t",8.0817
"21581","2023-07-15",0,"Mz",7.9167
"21582","2023-07-15",0,"W1",8.409
"21583","2023-07-15",0,"W2",9.055
"21584","2023-07-15",100,"Dz",6.75
"21585","2023-07-16",-40,"A1",0.5
"21586","2023-07-16",-40,"A1t",-1
"21587","2023-07-16",-40,"A2",0
"21588","2023-07-16",-40,"A3t",-0.75
"21589","2023-07-16",-40,"A4t",0.0417
"21590","2023-07-16",-40,"D1",4.0417
"21591","2023-07-16",-40,"D2",3.3333
"21592","2023-07-16",-40,"Dsn",2.5
"21593","2023-07-16",-40,"Dz",0
"21594","2023-07-16",-40,"L3",-0.5
"21595","2023-07-16",-40,"M1",0.25
"21596","2023-07-16",-40,"M3",-0.3333
"21597","2023-07-16",-40,"M3t",-0.25
"21598","2023-07-16",-40,"Mz",0.5
"21599","2023-07-16",-40,"W1",-0.2
"21600","2023-07-16",-40,"W2",0.0105
"21601","2023-07-16",-26,"M1",3.018
"21602","2023-07-16",-26,"W1",2.031
"21603","2023-07-16",-25,"W1",2.9123
"21604","2023-07-16",-25,"W2",2.565
"21605","2023-07-16",-24,"W1",3.1657
"21606","2023-07-16",-23,"M1",2.9833
"21607","2023-07-16",-23,"M3",2.058
"21608","2023-07-16",-23,"W1",4.1
"21609","2023-07-16",-21,"W2",3.569
"21610","2023-07-16",-20,"L2",3.909
"21611","2023-07-16",-20,"M1",2.1588
"21612","2023-07-16",-20,"M3",4.2745
"21613","2023-07-16",-20,"M3t",2.7738
"21614","2023-07-16",-20,"W1",3.076
"21615","2023-07-16",-19,"M1",3.8338
"21616","2023-07-16",-19,"W1",4.561
"21617","2023-07-16",-19,"W2",2.4532
"21618","2023-07-16",-17,"M3t",5.336
"21619","2023-07-16",-15,"A1",7
"21620","2023-07-16",-15,"A1t",2.75
"21621","2023-07-16",-15,"A2",5.5
"21622","2023-07-16",-15,"A3t",2.4167
"21623","2023-07-16",-15,"A4t",6
"21624","2023-07-16",-15,"D1",6.5
"21625","2023-07-16",-15,"D2",6.0833
"21626","2023-07-16",-15,"Dsn",5.0833
"21627","2023-07-16",-15,"Dz",4.3333
"21628","2023-07-16",-15,"M1",5.2917
"21629","2023-07-16",-15,"M3",5.1667
"21630","2023-07-16",-15,"M3t",4.0833
"21631","2023-07-16",-15,"Mz",6.75
"21632","2023-07-16",-15,"W1",4.6458
"21633","2023-07-16",-15,"W2",5.5
"21634","2023-07-16",-14,"M3t",3.499
"21635","2023-07-16",-12,"M3",2.9783
"21636","2023-07-16",-11,"W1",6.1293
"21637","2023-07-16",-10,"M1",6.6918
"21638","2023-07-16",0,"A1",11.7917
"21639","2023-07-16",0,"A1t",6.9583
"21640","2023-07-16",0,"A2",10.8333
"21641","2023-07-16",0,"A3t",4.3354
"21642","2023-07-16",0,"A4t",7.6113
"21643","2023-07-16",0,"D1",10.4583
"21644","2023-07-16",0,"D2",9.4167
"21645","2023-07-16",0,"Dsn",9.1667
"21646","2023-07-16",0,"Dz",9.5
"21647","2023-07-16",0,"L2",9.569
"21648","2023-07-16",0,"L3",6.1295
"21649","2023-07-16",0,"M1",9.6569
"21650","2023-07-16",0,"M3",9.713
"21651","2023-07-16",0,"M3t",9.0288
"21652","2023-07-16",0,"Mz",9.6667
"21653","2023-07-16",0,"W1",9.4483
"21654","2023-07-16",0,"W2",10.0769
"21655","2023-07-16",100,"Dz",7.5
"21656","2023-07-17",-40,"A1",0.5833
"21657","2023-07-17",-40,"A1t",-1
"21658","2023-07-17",-40,"A2",0
"21659","2023-07-17",-40,"A3t",-0.75
"21660","2023-07-17",-40,"A4t",0.25
"21661","2023-07-17",-40,"D1",4.1667
"21662","2023-07-17",-40,"D2",3.5833
"21663","2023-07-17",-40,"Dsn",2.6667
"21664","2023-07-17",-40,"Dz",0
"21665","2023-07-17",-40,"L3",-0.5
"21666","2023-07-17",-40,"M1",0.4167
"21667","2023-07-17",-40,"M3",-0.25
"21668","2023-07-17",-40,"M3t",-0.25
"21669","2023-07-17",-40,"Mz",1
"21670","2023-07-17",-40,"W1",-0.0667
"21671","2023-07-17",-40,"W2",0.0105
"21672","2023-07-17",-26,"M1",3.1853
"21673","2023-07-17",-26,"W1",2.532
"21674","2023-07-17",-25,"W1",3.08
"21675","2023-07-17",-25,"W2",2.565
"21676","2023-07-17",-24,"W1",3.584
"21677","2023-07-17",-23,"M1",3.318
"21678","2023-07-17",-23,"M3",2.56
"21679","2023-07-17",-23,"W1",4.1
"21680","2023-07-17",-21,"W2",3.6527
"21681","2023-07-17",-20,"L2",4.2017
"21682","2023-07-17",-20,"M1",2.578
"21683","2023-07-17",-20,"M3",4.526
"21684","2023-07-17",-20,"M3t",3.0665
"21685","2023-07-17",-20,"W1",3.076
"21686","2023-07-17",-19,"M1",4.252
"21687","2023-07-17",-19,"W1",4.6445
"21688","2023-07-17",-19,"W2",2.537
"21689","2023-07-17",-17,"M3t",5.4197
"21690","2023-07-17",-15,"A1",7.3333
"21691","2023-07-17",-15,"A1t",2.9583
"21692","2023-07-17",-15,"A2",5.9167
"21693","2023-07-17",-15,"A3t",2.5417
"21694","2023-07-17",-15,"A4t",6.25
"21695","2023-07-17",-15,"D1",6.875
"21696","2023-07-17",-15,"D2",6.5833
"21697","2023-07-17",-15,"Dsn",5.3333
"21698","2023-07-17",-15,"Dz",4.4167
"21699","2023-07-17",-15,"M1",5.5
"21700","2023-07-17",-15,"M3",5.625
"21701","2023-07-17",-15,"M3t",4.4167
"21702","2023-07-17",-15,"Mz",8.0833
"21703","2023-07-17",-15,"W1",5.1042
"21704","2023-07-17",-15,"W2",5.9167
"21705","2023-07-17",-14,"M3t",3.834
"21706","2023-07-17",-12,"M3",3.2293
"21707","2023-07-17",-11,"W1",6.4638
"21708","2023-07-17",-10,"M1",7.3605
"21709","2023-07-17",0,"A1",12.2083
"21710","2023-07-17",0,"A1t",7.375
"21711","2023-07-17",0,"A2",11.25
"21712","2023-07-17",0,"A3t",4.5162
"21713","2023-07-17",0,"A4t",7.7995
"21714","2023-07-17",0,"D1",11.7083
"21715","2023-07-17",0,"D2",11
"21716","2023-07-17",0,"Dsn",9.4167
"21717","2023-07-17",0,"Dz",10.8333
"21718","2023-07-17",0,"L2",11.3207
"21719","2023-07-17",0,"L3",6.3384
"21720","2023-07-17",0,"M1",10.8782
"21721","2023-07-17",0,"M3",11.1655
"21722","2023-07-17",0,"M3t",9.9196
"21723","2023-07-17",0,"Mz",12.8333
"21724","2023-07-17",0,"W1",10.3128
"21725","2023-07-17",0,"W2",10.7439
"21726","2023-07-17",100,"Dz",9.8333
"21727","2023-07-18",-40,"A1",0.8333
"21728","2023-07-18",-40,"A1t",-1
"21729","2023-07-18",-40,"A2",0.3333
"21730","2023-07-18",-40,"A3t",-0.75
"21731","2023-07-18",-40,"A4t",0.25
"21732","2023-07-18",-40,"D1",4.5
"21733","2023-07-18",-40,"D2",4
"21734","2023-07-18",-40,"Dsn",3
"21735","2023-07-18",-40,"Dz",0
"21736","2023-07-18",-40,"L3",-0.5
"21737","2023-07-18",-40,"M1",0.5833
"21738","2023-07-18",-40,"M3",-0.2083
"21739","2023-07-18",-40,"M3t",-0.125
"21740","2023-07-18",-40,"Mz",1.4167
"21741","2023-07-18",-40,"W1",0
"21742","2023-07-18",-40,"W2",0.0314
"21743","2023-07-18",-26,"M1",3.6038
"21744","2023-07-18",-26,"W1",2.9503
"21745","2023-07-18",-25,"W1",3.4992
"21746","2023-07-18",-25,"W2",3.067
"21747","2023-07-18",-24,"W1",4.0023
"21748","2023-07-18",-23,"M1",3.9037
"21749","2023-07-18",-23,"M3",3.062
"21750","2023-07-18",-23,"W1",4.6857
"21751","2023-07-18",-21,"W2",4.071
"21752","2023-07-18",-20,"L2",5.0376
"21753","2023-07-18",-20,"M1",3.1638
"21754","2023-07-18",-20,"M3",5.1118
"21755","2023-07-18",-20,"M3t",3.6093
"21756","2023-07-18",-20,"W1",3.578
"21757","2023-07-18",-19,"M1",4.7538
"21758","2023-07-18",-19,"W1",5.1455
"21759","2023-07-18",-19,"W2",2.8723
"21760","2023-07-18",-17,"M3t",6.0898
"21761","2023-07-18",-15,"A1",8.5833
"21762","2023-07-18",-15,"A1t",3.2917
"21763","2023-07-18",-15,"A2",6.3333
"21764","2023-07-18",-15,"A3t",2.6667
"21765","2023-07-18",-15,"A4t",6.7917
"21766","2023-07-18",-15,"D1",8.1667
"21767","2023-07-18",-15,"D2",7.75
"21768","2023-07-18",-15,"Dsn",6.0833
"21769","2023-07-18",-15,"Dz",5.1667
"21770","2023-07-18",-15,"M1",6.2083
"21771","2023-07-18",-15,"M3",6.5833
"21772","2023-07-18",-15,"M3t",4.875
"21773","2023-07-18",-15,"Mz",10.1667
"21774","2023-07-18",-15,"W1",5.75
"21775","2023-07-18",-15,"W2",6.7222
"21776","2023-07-18",-14,"M3t",4.5035
"21777","2023-07-18",-12,"M3",3.8153
"21778","2023-07-18",-11,"W1",7.2998
"21779","2023-07-18",-10,"M1",8.5719
"21780","2023-07-18",0,"A1",14.7083
"21781","2023-07-18",0,"A1t",8.4583
"21782","2023-07-18",0,"A2",13.25
"21783","2023-07-18",0,"A3t",4.9544
"21784","2023-07-18",0,"A4t",8.7594
"21785","2023-07-18",0,"D1",15.25
"21786","2023-07-18",0,"D2",13.625
"21787","2023-07-18",0,"Dsn",12.25
"21788","2023-07-18",0,"Dz",12.75
"21789","2023-07-18",0,"L2",13.1563
"21790","2023-07-18",0,"L3",6.8956
"21791","2023-07-18",0,"M1",13.1849
"21792","2023-07-18",0,"M3",13.3031
"21793","2023-07-18",0,"M3t",11.8817
"21794","2023-07-18",0,"Mz",14.4167
"21795","2023-07-18",0,"W1",12.2244
"21796","2023-07-18",0,"W2",12.7661
"21797","2023-07-18",100,"Dz",10.6667
"21798","2023-07-19",-40,"A1",1
"21799","2023-07-19",-40,"A1t",-1
"21800","2023-07-19",-40,"A2",0.5
"21801","2023-07-19",-40,"A3t",-0.75
"21802","2023-07-19",-40,"A4t",0.375
"21803","2023-07-19",-40,"D1",4.875
"21804","2023-07-19",-40,"D2",4.3333
"21805","2023-07-19",-40,"Dsn",3.4167
"21806","2023-07-19",-40,"Dz",0.25
"21807","2023-07-19",-40,"L3",-0.5
"21808","2023-07-19",-40,"M1",0.75
"21809","2023-07-19",-40,"M3",0
"21810","2023-07-19",-40,"M3t",0
"21811","2023-07-19",-40,"Mz",1.5
"21812","2023-07-19",-40,"W1",0.1167
"21813","2023-07-19",-40,"W2",0.136
"21814","2023-07-19",-26,"M1",4.1067
"21815","2023-07-19",-26,"W1",3.4523
"21816","2023-07-19",-25,"W1",4.085
"21817","2023-07-19",-25,"W2",3.569
"21818","2023-07-19",-24,"W1",4.4207
"21819","2023-07-19",-23,"M1",4.2383
"21820","2023-07-19",-23,"M3",3.313
"21821","2023-07-19",-23,"W1",4.853
"21822","2023-07-19",-21,"W2",4.573
"21823","2023-07-19",-20,"L2",5.4137
"21824","2023-07-19",-20,"M1",3.4992
"21825","2023-07-19",-20,"M3",5.6983
"21826","2023-07-19",-20,"M3t",3.9436
"21827","2023-07-19",-20,"W1",4.081
"21828","2023-07-19",-19,"M1",5.1302
"21829","2023-07-19",-19,"W1",5.6465
"21830","2023-07-19",-19,"W2",3.208
"21831","2023-07-19",-17,"M3t",6.6757
"21832","2023-07-19",-15,"A1",8.9167
"21833","2023-07-19",-15,"A1t",3.8333
"21834","2023-07-19",-15,"A2",7
"21835","2023-07-19",-15,"A3t",3.1667
"21836","2023-07-19",-15,"A4t",7.5833
"21837","2023-07-19",-15,"D1",7.9167
"21838","2023-07-19",-15,"D2",7.6667
"21839","2023-07-19",-15,"Dsn",6.3333
"21840","2023-07-19",-15,"Dz",5.25
"21841","2023-07-19",-15,"M1",6.5
"21842","2023-07-19",-15,"M3",6.875
"21843","2023-07-19",-15,"M3t",5.25
"21844","2023-07-19",-15,"Mz",9.1667
"21845","2023-07-19",-15,"W1",6.1875
"21846","2023-07-19",-15,"W2",7.1667
"21847","2023-07-19",-14,"M3t",4.7548
"21848","2023-07-19",-12,"M3",3.8992
"21849","2023-07-19",-11,"W1",7.3835
"21850","2023-07-19",-10,"M1",8.4466
"21851","2023-07-19",0,"A1",13.2083
"21852","2023-07-19",0,"A1t",8.75
"21853","2023-07-19",0,"A2",13.0833
"21854","2023-07-19",0,"A3t",5.6155
"21855","2023-07-19",0,"A4t",9.1784
"21856","2023-07-19",0,"D1",11.4167
"21857","2023-07-19",0,"D2",10.9583
"21858","2023-07-19",0,"Dsn",10
"21859","2023-07-19",0,"Dz",10.8333
"21860","2023-07-19",0,"L2",10.9877
"21861","2023-07-19",0,"L3",7.6204
"21862","2023-07-19",0,"M1",11.0463
"21863","2023-07-19",0,"M3",10.8999
"21864","2023-07-19",0,"M3t",10.4767
"21865","2023-07-19",0,"Mz",10.9167
"21866","2023-07-19",0,"W1",10.6318
"21867","2023-07-19",0,"W2",10.8691
"21868","2023-07-19",100,"Dz",9.75
"21869","2023-07-20",-40,"A1",1.2083
"21870","2023-07-20",-40,"A1t",-1
"21871","2023-07-20",-40,"A2",0.6667
"21872","2023-07-20",-40,"A3t",-0.75
"21873","2023-07-20",-40,"A4t",0.75
"21874","2023-07-20",-40,"D1",4.7917
"21875","2023-07-20",-40,"D2",4.2917
"21876","2023-07-20",-40,"Dsn",3.5
"21877","2023-07-20",-40,"Dz",0.5
"21878","2023-07-20",-40,"L3",-0.25
"21879","2023-07-20",-40,"M1",0.9583
"21880","2023-07-20",-40,"M3",0.125
"21881","2023-07-20",-40,"M3t",0
"21882","2023-07-20",-40,"Mz",1.5
"21883","2023-07-20",-40,"W1",0.2167
"21884","2023-07-20",-40,"W2",0.136
"21885","2023-07-20",-26,"M1",4.1067
"21886","2023-07-20",-26,"W1",3.536
"21887","2023-07-20",-25,"W1",4.085
"21888","2023-07-20",-25,"W2",3.569
"21889","2023-07-20",-24,"W1",4.4207
"21890","2023-07-20",-23,"M1",4.1547
"21891","2023-07-20",-23,"M3",3.313
"21892","2023-07-20",-23,"W1",4.853
"21893","2023-07-20",-21,"W2",4.573
"21894","2023-07-20",-20,"L2",5.33
"21895","2023-07-20",-20,"M1",3.4992
"21896","2023-07-20",-20,"M3",5.6983
"21897","2023-07-20",-20,"M3t",3.86
"21898","2023-07-20",-20,"W1",4.081
"21899","2023-07-20",-19,"M1",5.0884
"21900","2023-07-20",-19,"W1",5.4795
"21901","2023-07-20",-19,"W2",3.46
"21902","2023-07-20",-17,"M3t",6.6757
"21903","2023-07-20",-15,"A1",8.5833
"21904","2023-07-20",-15,"A1t",3.8333
"21905","2023-07-20",-15,"A2",7
"21906","2023-07-20",-15,"A3t",3.3958
"21907","2023-07-20",-15,"A4t",7.5417
"21908","2023-07-20",-15,"D1",8.0417
"21909","2023-07-20",-15,"D2",7.7917
"21910","2023-07-20",-15,"Dsn",6.3333
"21911","2023-07-20",-15,"Dz",5.3333
"21912","2023-07-20",-15,"M1",6.5833
"21913","2023-07-20",-15,"M3",6.6667
"21914","2023-07-20",-15,"M3t",5.2083
"21915","2023-07-20",-15,"Mz",9
"21916","2023-07-20",-15,"W1",6.1042
"21917","2023-07-20",-15,"W2",7
"21918","2023-07-20",-14,"M3t",4.671
"21919","2023-07-20",-12,"M3",3.8993
"21920","2023-07-20",-11,"W1",7.2163
"21921","2023-07-20",-10,"M1",8.4049
"21922","2023-07-20",0,"A1",13.8333
"21923","2023-07-20",0,"A1t",8.4167
"21924","2023-07-20",0,"A2",12.6667
"21925","2023-07-20",0,"A3t",5.6437
"21926","2023-07-20",0,"A4t",9.0532
"21927","2023-07-20",0,"D1",14.6667
"21928","2023-07-20",0,"D2",14
"21929","2023-07-20",0,"Dsn",11.5833
"21930","2023-07-20",0,"Dz",13.3333
"21931","2023-07-20",0,"L2",13.073
"21932","2023-07-20",0,"L3",7.6762
"21933","2023-07-20",0,"M1",12.9868
"21934","2023-07-20",0,"M3",13.2195
"21935","2023-07-20",0,"M3t",11.9934
"21936","2023-07-20",0,"Mz",15.4167
"21937","2023-07-20",0,"W1",12.1714
"21938","2023-07-20",0,"W2",12.7036
"21939","2023-07-20",100,"Dz",14.0833
"21940","2023-07-21",-40,"A1",1.4167
"21941","2023-07-21",-40,"A1t",-1
"21942","2023-07-21",-40,"A2",0.9583
"21943","2023-07-21",-40,"A3t",-0.75
"21944","2023-07-21",-40,"A4t",0.75
"21945","2023-07-21",-40,"D1",5.375
"21946","2023-07-21",-40,"D2",4.9583
"21947","2023-07-21",-40,"Dsn",3.5833
"21948","2023-07-21",-40,"Dz",0.5
"21949","2023-07-21",-40,"L3",0
"21950","2023-07-21",-40,"M1",1.2083
"21951","2023-07-21",-40,"M3",0.2917
"21952","2023-07-21",-40,"M3t",0.0417
"21953","2023-07-21",-40,"Mz",1.9167
"21954","2023-07-21",-40,"W1",0.3
"21955","2023-07-21",-40,"W2",0.4075
"21956","2023-07-21",-26,"M1",4.6923
"21957","2023-07-21",-26,"W1",3.703
"21958","2023-07-21",-25,"W1",4.4203
"21959","2023-07-21",-25,"W2",3.9037
"21960","2023-07-21",-24,"W1",5.0063
"21961","2023-07-21",-23,"M1",4.7403
"21962","2023-07-21",-23,"M3",3.6478
"21963","2023-07-21",-23,"W1",5.1877
"21964","2023-07-21",-21,"W2",4.9913
"21965","2023-07-21",-20,"L2",6.166
"21966","2023-07-21",-20,"M1",4.1687
"21967","2023-07-21",-20,"M3",6.2007
"21968","2023-07-21",-20,"M3t",4.2362
"21969","2023-07-21",-20,"W1",4.4993
"21970","2023-07-21",-19,"M1",5.8826
"21971","2023-07-21",-19,"W1",6.1475
"21972","2023-07-21",-19,"W2",3.6278
"21973","2023-07-21",-17,"M3t",7.345
"21974","2023-07-21",-15,"A1",9.6667
"21975","2023-07-21",-15,"A1t",4.0417
"21976","2023-07-21",-15,"A2",7.3333
"21977","2023-07-21",-15,"A3t",3.5417
"21978","2023-07-21",-15,"A4t",7.75
"21979","2023-07-21",-15,"D1",9.75
"21980","2023-07-21",-15,"D2",9.4167
"21981","2023-07-21",-15,"Dsn",7.1667
"21982","2023-07-21",-15,"Dz",6.4167
"21983","2023-07-21",-15,"M1",7.625
"21984","2023-07-21",-15,"M3",7.6667
"21985","2023-07-21",-15,"M3t",5.75
"21986","2023-07-21",-15,"Mz",11.0833
"21987","2023-07-21",-15,"W1",6.7708
"21988","2023-07-21",-15,"W2",8.0833
"21989","2023-07-21",-14,"M3t",5.4247
"21990","2023-07-21",-12,"M3",4.4017
"21991","2023-07-21",-11,"W1",8.3035
"21992","2023-07-21",-10,"M1",9.7418
"21993","2023-07-21",0,"A1",16.4167
"21994","2023-07-21",0,"A1t",9.5
"21995","2023-07-21",0,"A2",14.5833
"21996","2023-07-21",0,"A3t",5.8315
"21997","2023-07-21",0,"A4t",9.7837
"21998","2023-07-21",0,"D1",17.7083
"21999","2023-07-21",0,"D2",17.0417
"22000","2023-07-21",0,"Dsn",14.5
"22001","2023-07-21",0,"Dz",16.3333
"22002","2023-07-21",0,"L2",16.1593
"22003","2023-07-21",0,"L3",7.8294
"22004","2023-07-21",0,"M1",15.3767
"22005","2023-07-21",0,"M3",15.3234
"22006","2023-07-21",0,"M3t",14.1915
"22007","2023-07-21",0,"Mz",18.0833
"22008","2023-07-21",0,"W1",14.3635
"22009","2023-07-21",0,"W2",15.393
"22010","2023-07-21",100,"Dz",18.25
"22011","2023-07-22",-40,"A1",1.8333
"22012","2023-07-22",-40,"A1t",-1
"22013","2023-07-22",-40,"A2",1.125
"22014","2023-07-22",-40,"A3t",-0.75
"22015","2023-07-22",-40,"A4t",0.9167
"22016","2023-07-22",-40,"D1",6.25
"22017","2023-07-22",-40,"D2",5.8333
"22018","2023-07-22",-40,"Dsn",4.0833
"22019","2023-07-22",-40,"Dz",0.6667
"22020","2023-07-22",-40,"L3",0
"22021","2023-07-22",-40,"M1",1.5
"22022","2023-07-22",-40,"M3",0.5417
"22023","2023-07-22",-40,"M3t",0.25
"22024","2023-07-22",-40,"Mz",2.4167
"22025","2023-07-22",-40,"W1",0.5
"22026","2023-07-22",-40,"W2",0.5953
"22027","2023-07-22",-26,"M1",5.6128
"22028","2023-07-22",-26,"W1",4.371
"22029","2023-07-22",-25,"W1",5.1747
"22030","2023-07-22",-25,"W2",4.6567
"22031","2023-07-22",-24,"W1",5.926
"22032","2023-07-22",-23,"M1",5.6607
"22033","2023-07-22",-23,"M3",4.4853
"22034","2023-07-22",-23,"W1",6.1917
"22035","2023-07-22",-21,"W2",5.9117
"22036","2023-07-22",-20,"L2",7.3775
"22037","2023-07-22",-20,"M1",5.1737
"22038","2023-07-22",-20,"M3",7.1217
"22039","2023-07-22",-20,"M3t",5.0716
"22040","2023-07-22",-20,"W1",5.1687
"22041","2023-07-22",-19,"M1",6.8442
"22042","2023-07-22",-19,"W1",6.8983
"22043","2023-07-22",-19,"W2",4.3823
"22044","2023-07-22",-17,"M3t",8.6835
"22045","2023-07-22",-15,"A1",11.0833
"22046","2023-07-22",-15,"A1t",4.75
"22047","2023-07-22",-15,"A2",8.4167
"22048","2023-07-22",-15,"A3t",3.8958
"22049","2023-07-22",-15,"A4t",8.625
"22050","2023-07-22",-15,"D1",11.1667
"22051","2023-07-22",-15,"D2",10.6667
"22052","2023-07-22",-15,"Dsn",8.25
"22053","2023-07-22",-15,"Dz",7.75
"22054","2023-07-22",-15,"M1",8.8333
"22055","2023-07-22",-15,"M3",8.7083
"22056","2023-07-22",-15,"M3t",6.7917
"22057","2023-07-22",-15,"Mz",12.5
"22058","2023-07-22",-15,"W1",7.9167
"22059","2023-07-22",-15,"W2",9.5
"22060","2023-07-22",-14,"M3t",6.5123
"22061","2023-07-22",-12,"M3",5.4057
"22062","2023-07-22",-11,"W1",9.5572
"22063","2023-07-22",-10,"M1",11.1198
"22064","2023-07-22",0,"A1",18.6667
"22065","2023-07-22",0,"A1t",10.9167
"22066","2023-07-22",0,"A2",16.1667
"22067","2023-07-22",0,"A3t",6.5688
"22068","2023-07-22",0,"A4t",10.9528
"22069","2023-07-22",0,"D1",21.0417
"22070","2023-07-22",0,"D2",19.375
"22071","2023-07-22",0,"Dsn",17.0833
"22072","2023-07-22",0,"Dz",18.9167
"22073","2023-07-22",0,"L2",18.0772
"22074","2023-07-22",0,"L3",8.5678
