"","Date","iBtn_ID","Plot_ID","Veg_type","Plot_type","Depth","Transect.x","Moist_grad","avg_daily_temp"
"45426","2023-06-19","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",0.053
"45427","2023-06-19","T04","21-25","L2","Terrestrial",0,"T7","aquatic",9.5685
"45428","2023-06-19","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-0.001
"45429","2023-06-19","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",9.6993
"45430","2023-06-19","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",8.6312
"45431","2023-06-19","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-0.501
"45432","2023-06-19","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",10.3552
"45433","2023-06-19","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",0.1478
"45434","2023-06-19","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",7.8457
"45435","2023-06-19","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",8.8048
"45436","2023-06-19","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",8.3457
"45437","2023-06-19","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",-0.443
"45438","2023-06-19","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-0.455
"45439","2023-06-19","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",8.1297
"45440","2023-06-19","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",8.8873
"45441","2023-06-19","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",3.0518
"45442","2023-06-19","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",7.9677
"45443","2023-06-19","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",0.034
"45444","2023-06-19","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-0.485
"45445","2023-06-19","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-0.439
"45446","2023-06-19","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",0.605
"45447","2023-06-19","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",0.053
"45448","2023-06-19","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",-0.441
"45449","2023-06-19","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",10.8917
"45450","2023-06-19","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",3.0338
"45451","2023-06-19","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",7.8198
"45452","2023-06-19","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-0.965
"45453","2023-06-19","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",0.053
"45454","2023-06-19","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",0.11
"45455","2023-06-19","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",8.9327
"45456","2023-06-19","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",0.493
"45457","2023-06-19","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-0.45
"45458","2023-06-19","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",0.334
"45459","2023-06-19","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",12.1415
"45460","2023-06-19","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",6.5255
"45461","2023-06-19","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",0.553
"45462","2023-06-19","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",8.559
"45463","2023-06-19","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-0.497
"45464","2023-06-19","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",8.0693
"45465","2023-06-19","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",8.9903
"45466","2023-06-19","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",0.048
"45467","2023-06-19","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",1.4842
"45468","2023-06-19","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",8.0963
"45469","2023-06-19","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",8.2133
"45470","2023-06-19","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",-0.477
"45471","2023-06-19","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",-0.434
"45472","2023-06-19","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",7.5075
"45473","2023-06-19","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",7.1542
"45474","2023-06-19","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",3.2263
"45475","2023-06-20","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",-0.436
"45476","2023-06-20","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",-0.952
"45477","2023-06-20","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",0.02
"45478","2023-06-20","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",1.4972
"45479","2023-06-20","L08","21A-35","L3","Aquatic",0,"T6","aquatic",0.4713
"45480","2023-06-20","L09","21A-27","L3","Aquatic",0,"T6","aquatic",2.038
"45481","2023-06-20","L10","21A-24","L3","Aquatic",0,"T6","aquatic",1.1905
"45482","2023-06-20","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",0.072
"45483","2023-06-20","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",0.033
"45484","2023-06-20","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",0.06
"45485","2023-06-20","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",1.3773
"45486","2023-06-20","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",1.07
"45487","2023-06-20","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",0.6128
"45488","2023-06-20","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",3.013
"45489","2023-06-20","L18","21A-19","L3","Aquatic",0,"JS","aquatic",2.11
"45490","2023-06-20","L19","21A-16","L3","Aquatic",0,"JS","aquatic",0.565
"45491","2023-06-20","L20","21A-14","L3","Aquatic",0,"JS","aquatic",5.6397
"45492","2023-06-20","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",0.053
"45493","2023-06-20","T04","21-25","L2","Terrestrial",0,"T7","aquatic",9.986
"45494","2023-06-20","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-0.001
"45495","2023-06-20","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",10.6167
"45496","2023-06-20","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",9.5527
"45497","2023-06-20","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-0.501
"45498","2023-06-20","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",10.4418
"45499","2023-06-20","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",0.4832
"45500","2023-06-20","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",8.9342
"45501","2023-06-20","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",9.3065
"45502","2023-06-20","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",8.8475
"45503","2023-06-20","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",-0.443
"45504","2023-06-20","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-0.455
"45505","2023-06-20","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",8.7168
"45506","2023-06-20","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",9.3897
"45507","2023-06-20","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",3.7213
"45508","2023-06-20","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",8.8047
"45509","2023-06-20","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",0.034
"45510","2023-06-20","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-0.485
"45511","2023-06-20","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-0.439
"45512","2023-06-20","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",0.605
"45513","2023-06-20","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",0.053
"45514","2023-06-20","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",-0.441
"45515","2023-06-20","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",11.562
"45516","2023-06-20","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",3.7033
"45517","2023-06-20","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",8.4062
"45518","2023-06-20","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-0.965
"45519","2023-06-20","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",0.053
"45520","2023-06-20","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",0.11
"45521","2023-06-20","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",9.6867
"45522","2023-06-20","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",0.995
"45523","2023-06-20","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-0.45
"45524","2023-06-20","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",0.585
"45525","2023-06-20","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",12.2278
"45526","2023-06-20","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",6.9452
"45527","2023-06-20","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",1.054
"45528","2023-06-20","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",9.5615
"45529","2023-06-20","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-0.497
"45530","2023-06-20","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",8.1542
"45531","2023-06-20","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",9.4097
"45532","2023-06-20","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",0.4663
"45533","2023-06-20","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",2.1545
"45534","2023-06-20","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",8.516
"45535","2023-06-20","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",8.7168
"45536","2023-06-20","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",0.024
"45537","2023-06-20","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",-0.434
"45538","2023-06-20","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",8.1772
"45539","2023-06-20","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",8.4953
"45540","2023-06-20","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",4.0618
"45541","2023-06-21","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",-0.436
"45542","2023-06-21","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",-0.952
"45543","2023-06-21","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",0.02
"45544","2023-06-21","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",1.6647
"45545","2023-06-21","L08","21A-35","L3","Aquatic",0,"T6","aquatic",0.6388
"45546","2023-06-21","L09","21A-27","L3","Aquatic",0,"T6","aquatic",2.038
"45547","2023-06-21","L10","21A-24","L3","Aquatic",0,"T6","aquatic",1.608
"45548","2023-06-21","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",0.072
"45549","2023-06-21","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",0.033
"45550","2023-06-21","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",0.06
"45551","2023-06-21","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",1.545
"45552","2023-06-21","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",1.573
"45553","2023-06-21","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",1.032
"45554","2023-06-21","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",3.4322
"45555","2023-06-21","L18","21A-19","L3","Aquatic",0,"JS","aquatic",2.277
"45556","2023-06-21","L19","21A-16","L3","Aquatic",0,"JS","aquatic",0.565
"45557","2023-06-21","L20","21A-14","L3","Aquatic",0,"JS","aquatic",5.807
"45558","2023-06-21","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",0.053
"45559","2023-06-21","T04","21-25","L2","Terrestrial",0,"T7","aquatic",8.7345
"45560","2023-06-21","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-0.001
"45561","2023-06-21","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",9.1992
"45562","2023-06-21","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",8.9663
"45563","2023-06-21","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-0.501
"45564","2023-06-21","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",9.3545
"45565","2023-06-21","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",0.567
"45566","2023-06-21","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",7.5118
"45567","2023-06-21","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",7.7197
"45568","2023-06-21","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",9.5143
"45569","2023-06-21","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",-0.1915
"45570","2023-06-21","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-0.455
"45571","2023-06-21","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",6.6243
"45572","2023-06-21","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",8.4702
"45573","2023-06-21","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",3.3867
"45574","2023-06-21","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",7.383
"45575","2023-06-21","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",0.034
"45576","2023-06-21","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-0.485
"45577","2023-06-21","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-0.439
"45578","2023-06-21","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",0.605
"45579","2023-06-21","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",0.053
"45580","2023-06-21","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",-0.441
"45581","2023-06-21","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",10.7252
"45582","2023-06-21","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",3.536
"45583","2023-06-21","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",7.904
"45584","2023-06-21","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-0.965
"45585","2023-06-21","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",0.053
"45586","2023-06-21","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",0.11
"45587","2023-06-21","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",8.5992
"45588","2023-06-21","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",1.246
"45589","2023-06-21","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-0.45
"45590","2023-06-21","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",0.7523
"45591","2023-06-21","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",11.0573
"45592","2023-06-21","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",6.191
"45593","2023-06-21","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",1.054
"45594","2023-06-21","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",9.0602
"45595","2023-06-21","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-0.497
"45596","2023-06-21","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",7.401
"45597","2023-06-21","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",9.3252
"45598","2023-06-21","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",0.55
"45599","2023-06-21","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",2.1545
"45600","2023-06-21","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",6.8427
"45601","2023-06-21","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",7.3778
"45602","2023-06-21","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",0.024
"45603","2023-06-21","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",-0.434
"45604","2023-06-21","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",7.2572
"45605","2023-06-21","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",7.4892
"45606","2023-06-21","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",3.5607
"45607","2023-06-22","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",-0.436
"45608","2023-06-22","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",-0.952
"45609","2023-06-22","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",0.2715
"45610","2023-06-22","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",2.083
"45611","2023-06-22","L08","21A-35","L3","Aquatic",0,"T6","aquatic",1.058
"45612","2023-06-22","L09","21A-27","L3","Aquatic",0,"T6","aquatic",2.541
"45613","2023-06-22","L10","21A-24","L3","Aquatic",0,"T6","aquatic",2.11
"45614","2023-06-22","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",0.575
"45615","2023-06-22","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",0.033
"45616","2023-06-22","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",0.06
"45617","2023-06-22","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",2.047
"45618","2023-06-22","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",1.6567
"45619","2023-06-22","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",1.535
"45620","2023-06-22","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",3.516
"45621","2023-06-22","L18","21A-19","L3","Aquatic",0,"JS","aquatic",2.611
"45622","2023-06-22","L19","21A-16","L3","Aquatic",0,"JS","aquatic",0.6488
"45623","2023-06-22","L20","21A-14","L3","Aquatic",0,"JS","aquatic",6.1413
"45624","2023-06-22","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",0.053
"45625","2023-06-22","T04","21-25","L2","Terrestrial",0,"T7","aquatic",6.648
"45626","2023-06-22","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-0.001
"45627","2023-06-22","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",6.6973
"45628","2023-06-22","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",6.2053
"45629","2023-06-22","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-0.501
"45630","2023-06-22","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",6.3443
"45631","2023-06-22","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",0.567
"45632","2023-06-22","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",5.8387
"45633","2023-06-22","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",5.5485
"45634","2023-06-22","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",5.7587
"45635","2023-06-22","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",0.06
"45636","2023-06-22","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-0.0358
"45637","2023-06-22","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",5.2843
"45638","2023-06-22","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",6.5473
"45639","2023-06-22","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",3.1357
"45640","2023-06-22","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",5.6272
"45641","2023-06-22","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",0.034
"45642","2023-06-22","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-0.485
"45643","2023-06-22","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-0.439
"45644","2023-06-22","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",0.605
"45645","2023-06-22","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",0.053
"45646","2023-06-22","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",0.062
"45647","2023-06-22","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",9.2208
"45648","2023-06-22","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",3.3687
"45649","2023-06-22","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",6.7335
"45650","2023-06-22","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-0.965
"45651","2023-06-22","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",0.053
"45652","2023-06-22","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",0.11
"45653","2023-06-22","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",6.6753
"45654","2023-06-22","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",1.3297
"45655","2023-06-22","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-0.45
"45656","2023-06-22","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",1.087
"45657","2023-06-22","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",7.1302
"45658","2023-06-22","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",5.1017
"45659","2023-06-22","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",1.555
"45660","2023-06-22","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",8.5593
"45661","2023-06-22","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-0.497
"45662","2023-06-22","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",5.5608
"45663","2023-06-22","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",7.236
"45664","2023-06-22","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",0.55
"45665","2023-06-22","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",2.4058
"45666","2023-06-22","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",5.4202
"45667","2023-06-22","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",5.2008
"45668","2023-06-22","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",0.024
"45669","2023-06-22","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",-0.434
"45670","2023-06-22","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",5.752
"45671","2023-06-22","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",5.563
"45672","2023-06-22","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",3.31
"45673","2023-06-23","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",-0.436
"45674","2023-06-23","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",-0.952
"45675","2023-06-23","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",0.523
"45676","2023-06-23","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",2.083
"45677","2023-06-23","L08","21A-35","L3","Aquatic",0,"T6","aquatic",1.2253
"45678","2023-06-23","L09","21A-27","L3","Aquatic",0,"T6","aquatic",2.6248
"45679","2023-06-23","L10","21A-24","L3","Aquatic",0,"T6","aquatic",2.11
"45680","2023-06-23","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",0.575
"45681","2023-06-23","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",0.033
"45682","2023-06-23","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",0.06
"45683","2023-06-23","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",2.047
"45684","2023-06-23","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",1.9077
"45685","2023-06-23","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",1.535
"45686","2023-06-23","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",3.767
"45687","2023-06-23","L18","21A-19","L3","Aquatic",0,"JS","aquatic",2.6945
"45688","2023-06-23","L19","21A-16","L3","Aquatic",0,"JS","aquatic",1.068
"45689","2023-06-23","L20","21A-14","L3","Aquatic",0,"JS","aquatic",5.7235
"45690","2023-06-23","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",0.053
"45691","2023-06-23","T04","21-25","L2","Terrestrial",0,"T7","aquatic",6.3972
"45692","2023-06-23","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-0.001
"45693","2023-06-23","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",6.2798
"45694","2023-06-23","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",7.0408
"45695","2023-06-23","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-0.501
"45696","2023-06-23","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",6.8455
"45697","2023-06-23","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",0.4832
"45698","2023-06-23","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",4.583
"45699","2023-06-23","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",5.2143
"45700","2023-06-23","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",5.8417
"45701","2023-06-23","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",0.06
"45702","2023-06-23","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",0.048
"45703","2023-06-23","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",5.7028
"45704","2023-06-23","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",6.2127
"45705","2023-06-23","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",2.968
"45706","2023-06-23","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",4.7903
"45707","2023-06-23","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",0.1178
"45708","2023-06-23","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-0.485
"45709","2023-06-23","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-0.439
"45710","2023-06-23","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",0.6887
"45711","2023-06-23","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",0.053
"45712","2023-06-23","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",0.062
"45713","2023-06-23","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",7.7153
"45714","2023-06-23","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",3.0338
"45715","2023-06-23","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",5.9803
"45716","2023-06-23","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-0.965
"45717","2023-06-23","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",0.053
"45718","2023-06-23","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",0.11
"45719","2023-06-23","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",5.5872
"45720","2023-06-23","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",1.246
"45721","2023-06-23","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",0.052
"45722","2023-06-23","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",1.087
"45723","2023-06-23","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",8.8847
"45724","2023-06-23","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",5.939
"45725","2023-06-23","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",1.555
"45726","2023-06-23","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",8.3082
"45727","2023-06-23","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-0.497
"45728","2023-06-23","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",5.2258
"45729","2023-06-23","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",6.0647
"45730","2023-06-23","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",0.55
"45731","2023-06-23","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",2.1545
"45732","2023-06-23","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",6.5073
"45733","2023-06-23","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",6.2053
"45734","2023-06-23","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",0.024
