,Date,Veg_type,Depth,avg_daily_temp2
2067,1/7/2023,W1,0,-11.02
2068,1/7/2023,W2,-40,-9.00
2069,1/7/2023,W2,-15,-10.14
2070,1/7/2023,W2,0,-11.50
2071,1/8/2023,A1t,-40,-8.08
2072,1/8/2023,A1t,-15,-9.00
2073,1/8/2023,A1t,0,-10.00
2074,1/8/2023,M1,-40,-11.50
2075,1/8/2023,M1,-15,-12.38
2076,1/8/2023,M1,0,-13.75
2077,1/8/2023,M3,-40,-10.46
2078,1/8/2023,M3,-15,-11.29
2079,1/8/2023,M3,0,-11.83
2080,1/8/2023,M3t,-40,-8.88
2081,1/8/2023,M3t,-15,-9.50
2082,1/8/2023,M3t,0,-10.58
2083,1/8/2023,W1,-40,-9.65
2084,1/8/2023,W1,-15,-10.29
2085,1/8/2023,W1,0,-10.92
2086,1/8/2023,W2,-40,-9.17
2087,1/8/2023,W2,-15,-10.17
2088,1/8/2023,W2,0,-11.42
2089,1/9/2023,A1t,-40,-8.50
2090,1/9/2023,A1t,-15,-9.17
2091,1/9/2023,A1t,0,-10.00
2092,1/9/2023,M1,-40,-11.50
2093,1/9/2023,M1,-15,-12.46
2094,1/9/2023,M1,0,-14.08
2095,1/9/2023,M3,-40,-10.46
2096,1/9/2023,M3,-15,-11.38
2097,1/9/2023,M3,0,-12.08
2098,1/9/2023,M3t,-40,-9.00
2099,1/9/2023,M3t,-15,-9.54
2100,1/9/2023,M3t,0,-10.67
2101,1/9/2023,W1,-40,-9.71
2102,1/9/2023,W1,-15,-10.35
2103,1/9/2023,W1,0,-11.08
2104,1/9/2023,W2,-40,-9.17
2105,1/9/2023,W2,-15,-10.22
2106,1/9/2023,W2,0,-11.56
2107,1/10/2023,A1t,-40,-8.50
2108,1/10/2023,A1t,-15,-9.33
2109,1/10/2023,A1t,0,-10.38
2110,1/10/2023,M1,-40,-11.67
2111,1/10/2023,M1,-15,-13.00
2112,1/10/2023,M1,0,-15.67
2113,1/10/2023,M3,-40,-10.71
2114,1/10/2023,M3,-15,-12.00
2115,1/10/2023,M3,0,-13.29
2116,1/10/2023,M3t,-40,-9.04
2117,1/10/2023,M3t,-15,-10.04
2118,1/10/2023,M3t,0,-11.17
2119,1/10/2023,W1,-40,-9.88
2120,1/10/2023,W1,-15,-10.81
2121,1/10/2023,W1,0,-11.85
2122,1/10/2023,W2,-40,-9.36
2123,1/10/2023,W2,-15,-10.81
2124,1/10/2023,W2,0,-12.33
2125,1/11/2023,A1t,-40,-8.83
2126,1/11/2023,A1t,-15,-10.00
2127,1/11/2023,A1t,0,-11.33
2128,1/11/2023,M1,-40,-12.29
2129,1/11/2023,M1,-15,-13.96
2130,1/11/2023,M1,0,-16.50
2131,1/11/2023,M3,-40,-11.29
2132,1/11/2023,M3,-15,-13.00
2133,1/11/2023,M3,0,-14.25
2134,1/11/2023,M3t,-40,-9.25
2135,1/11/2023,M3t,-15,-10.58
2136,1/11/2023,M3t,0,-12.00
2137,1/11/2023,W1,-40,-10.25
2138,1/11/2023,W1,-15,-11.50
2139,1/11/2023,W1,0,-12.69
2140,1/11/2023,W2,-40,-9.81
2141,1/11/2023,W2,-15,-11.61
2142,1/11/2023,W2,0,-13.33
2143,1/12/2023,A1t,-40,-9.25
2144,1/12/2023,A1t,-15,-10.46
2145,1/12/2023,A1t,0,-11.50
2146,1/12/2023,M1,-40,-12.50
2147,1/12/2023,M1,-15,-13.96
2148,1/12/2023,M1,0,-15.50
2149,1/12/2023,M3,-40,-11.50
2150,1/12/2023,M3,-15,-12.88
2151,1/12/2023,M3,0,-13.63
2152,1/12/2023,M3t,-40,-9.75
2153,1/12/2023,M3t,-15,-10.75
2154,1/12/2023,M3t,0,-11.96
2155,1/12/2023,W1,-40,-10.63
2156,1/12/2023,W1,-15,-11.69
2157,1/12/2023,W1,0,-12.46
2158,1/12/2023,W2,-40,-10.28
2159,1/12/2023,W2,-15,-11.78
2160,1/12/2023,W2,0,-13.17
2161,1/13/2023,A1t,-40,-9.50
2162,1/13/2023,A1t,-15,-10.46
2163,1/13/2023,A1t,0,-11.33
2164,1/13/2023,M1,-40,-12.50
2165,1/13/2023,M1,-15,-13.38
2166,1/13/2023,M1,0,-14.50
2167,1/13/2023,M3,-40,-11.50
2168,1/13/2023,M3,-15,-12.21
2169,1/13/2023,M3,0,-12.63
2170,1/13/2023,M3t,-40,-9.75
2171,1/13/2023,M3t,-15,-10.50
2172,1/13/2023,M3t,0,-11.54
2173,1/13/2023,W1,-40,-10.54
2174,1/13/2023,W1,-15,-11.29
2175,1/13/2023,W1,0,-11.85
2176,1/13/2023,W2,-40,-10.19
2177,1/13/2023,W2,-15,-11.39
2178,1/13/2023,W2,0,-12.42
2179,1/14/2023,A1t,-40,-9.50
2180,1/14/2023,A1t,-15,-10.42
2181,1/14/2023,A1t,0,-11.38
2182,1/14/2023,M1,-40,-12.33
2183,1/14/2023,M1,-15,-13.33
2184,1/14/2023,M1,0,-14.75
2185,1/14/2023,M3,-40,-11.29
2186,1/14/2023,M3,-15,-12.29
2187,1/14/2023,M3,0,-13.33
2188,1/14/2023,M3t,-40,-9.63
2189,1/14/2023,M3t,-15,-10.54
2190,1/14/2023,M3t,0,-11.75
2191,1/14/2023,W1,-40,-10.48
2192,1/14/2023,W1,-15,-11.27
2193,1/14/2023,W1,0,-12.04
2194,1/14/2023,W2,-40,-10.03
2195,1/14/2023,W2,-15,-11.36
2196,1/14/2023,W2,0,-12.75
2197,1/15/2023,A1t,-40,-9.83
2198,1/15/2023,A1t,-15,-10.75
2199,1/15/2023,A1t,0,-11.92
2200,1/15/2023,M1,-40,-12.54
2201,1/15/2023,M1,-15,-13.96
2202,1/15/2023,M1,0,-15.92
2203,1/15/2023,M3,-40,-11.58
2204,1/15/2023,M3,-15,-13.00
2205,1/15/2023,M3,0,-14.08
2206,1/15/2023,M3t,-40,-9.75
2207,1/15/2023,M3t,-15,-10.88
2208,1/15/2023,M3t,0,-12.00
2209,1/15/2023,W1,-40,-10.63
2210,1/15/2023,W1,-15,-11.71
2211,1/15/2023,W1,0,-12.58
2212,1/15/2023,W2,-40,-10.36
2213,1/15/2023,W2,-15,-11.86
2214,1/15/2023,W2,0,-13.47
2215,1/16/2023,A1t,-40,-10.00
2216,1/16/2023,A1t,-15,-11.13
2217,1/16/2023,A1t,0,-12.29
2218,1/16/2023,M1,-40,-12.92
2219,1/16/2023,M1,-15,-14.46
2220,1/16/2023,M1,0,-16.33
2221,1/16/2023,M3,-40,-11.96
2222,1/16/2023,M3,-15,-13.50
2223,1/16/2023,M3,0,-14.67
2224,1/16/2023,M3t,-40,-10.04
2225,1/16/2023,M3t,-15,-11.21
2226,1/16/2023,M3t,0,-12.38
2227,1/16/2023,W1,-40,-10.92
2228,1/16/2023,W1,-15,-11.96
2229,1/16/2023,W1,0,-13.02
2230,1/16/2023,W2,-40,-10.58
2231,1/16/2023,W2,-15,-12.28
2232,1/16/2023,W2,0,-13.89
2233,1/17/2023,A1t,-40,-10.50
2234,1/17/2023,A1t,-15,-11.50
2235,1/17/2023,A1t,0,-12.50
2236,1/17/2023,M1,-40,-13.00
2237,1/17/2023,M1,-15,-14.38
2238,1/17/2023,M1,0,-16.00
2239,1/17/2023,M3,-40,-12.00
2240,1/17/2023,M3,-15,-13.42
2241,1/17/2023,M3,0,-14.21
2242,1/17/2023,M3t,-40,-10.25
2243,1/17/2023,M3t,-15,-11.25
2244,1/17/2023,M3t,0,-12.29
2245,1/17/2023,W1,-40,-11.00
2246,1/17/2023,W1,-15,-12.06
2247,1/17/2023,W1,0,-12.90
2248,1/17/2023,W2,-40,-11.00
2249,1/17/2023,W2,-15,-12.42
2250,1/17/2023,W2,0,-13.75
2251,1/18/2023,A1t,-40,-10.50
2252,1/18/2023,A1t,-15,-11.38
2253,1/18/2023,A1t,0,-12.33
2254,1/18/2023,M1,-40,-13.00
2255,1/18/2023,M1,-15,-14.21
2256,1/18/2023,M1,0,-16.08
2257,1/18/2023,M3,-40,-12.08
2258,1/18/2023,M3,-15,-13.38
2259,1/18/2023,M3,0,-14.21
2260,1/18/2023,M3t,-40,-10.25
2261,1/18/2023,M3t,-15,-11.25
2262,1/18/2023,M3t,0,-12.29
2263,1/18/2023,W1,-40,-11.04
2264,1/18/2023,W1,-15,-12.06
2265,1/18/2023,W1,0,-12.92
2266,1/18/2023,W2,-40,-11.00
2267,1/18/2023,W2,-15,-12.33
2268,1/18/2023,W2,0,-13.72
2269,1/19/2023,A1t,-40,-10.50
2270,1/19/2023,A1t,-15,-11.25
2271,1/19/2023,A1t,0,-12.25
2272,1/19/2023,M1,-40,-13.00
2273,1/19/2023,M1,-15,-14.00
2274,1/19/2023,M1,0,-15.75
2275,1/19/2023,M3,-40,-12.38
2276,1/19/2023,M3,-15,-13.21
2277,1/19/2023,M3,0,-14.00
2278,1/19/2023,M3t,-40,-10.29
2279,1/19/2023,M3t,-15,-11.38
2280,1/19/2023,M3t,0,-12.25
2281,1/19/2023,W1,-40,-11.38
2282,1/19/2023,W1,-15,-12.06
2283,1/19/2023,W1,0,-12.79
2284,1/19/2023,W2,-40,-11.00
2285,1/19/2023,W2,-15,-12.33
2286,1/19/2023,W2,0,-13.61
2287,1/20/2023,A1t,-40,-10.50
2288,1/20/2023,A1t,-15,-11.25
2289,1/20/2023,A1t,0,-12.25
2290,1/20/2023,M1,-40,-13.00
2291,1/20/2023,M1,-15,-14.00
2292,1/20/2023,M1,0,-15.50
2293,1/20/2023,M3,-40,-12.04
2294,1/20/2023,M3,-15,-13.00
2295,1/20/2023,M3,0,-13.50
2296,1/20/2023,M3t,-40,-10.50
2297,1/20/2023,M3t,-15,-11.13
2298,1/20/2023,M3t,0,-12.21
2299,1/20/2023,W1,-40,-11.13
2300,1/20/2023,W1,-15,-12.00
2301,1/20/2023,W1,0,-12.63
2302,1/20/2023,W2,-40,-10.94
2303,1/20/2023,W2,-15,-12.14
2304,1/20/2023,W2,0,-13.33
2305,1/21/2023,A1t,-40,-10.50
2306,1/21/2023,A1t,-15,-11.25
2307,1/21/2023,A1t,0,-12.04
2308,1/21/2023,M1,-40,-12.92
2309,1/21/2023,M1,-15,-13.96
2310,1/21/2023,M1,0,-15.58
2311,1/21/2023,M3,-40,-12.00
2312,1/21/2023,M3,-15,-13.00
2313,1/21/2023,M3,0,-13.83
2314,1/21/2023,M3t,-40,-10.50
2315,1/21/2023,M3t,-15,-11.33
2316,1/21/2023,M3t,0,-12.25
2317,1/21/2023,W1,-40,-11.02
2318,1/21/2023,W1,-15,-12.00
2319,1/21/2023,W1,0,-12.63
2320,1/21/2023,W2,-40,-10.97
2321,1/21/2023,W2,-15,-12.08
2322,1/21/2023,W2,0,-13.33
2323,1/22/2023,A1t,-40,-10.50
2324,1/22/2023,A1t,-15,-11.33
2325,1/22/2023,A1t,0,-12.13
2326,1/22/2023,M1,-40,-12.92
2327,1/22/2023,M1,-15,-14.04
2328,1/22/2023,M1,0,-16.17
2329,1/22/2023,M3,-40,-12.17
2330,1/22/2023,M3,-15,-13.25
2331,1/22/2023,M3,0,-14.29
2332,1/22/2023,M3t,-40,-10.50
2333,1/22/2023,M3t,-15,-11.38
2334,1/22/2023,M3t,0,-12.33
2335,1/22/2023,W1,-40,-11.25
2336,1/22/2023,W1,-15,-12.04
2337,1/22/2023,W1,0,-12.85
2338,1/22/2023,W2,-40,-11.06
2339,1/22/2023,W2,-15,-12.19
2340,1/22/2023,W2,0,-13.56
2341,1/23/2023,A1t,-40,-10.50
2342,1/23/2023,A1t,-15,-11.58
2343,1/23/2023,A1t,0,-12.67
2344,1/23/2023,M1,-40,-13.17
2345,1/23/2023,M1,-15,-14.54
2346,1/23/2023,M1,0,-17.50
2347,1/23/2023,M3,-40,-12.58
2348,1/23/2023,M3,-15,-14.25
2349,1/23/2023,M3,0,-15.63
2350,1/23/2023,M3t,-40,-10.58
2351,1/23/2023,M3t,-15,-11.71
2352,1/23/2023,M3t,0,-12.88
2353,1/23/2023,W1,-40,-11.40
2354,1/23/2023,W1,-15,-12.52
2355,1/23/2023,W1,0,-13.65
2356,1/23/2023,W2,-40,-11.17
2357,1/23/2023,W2,-15,-12.61
2358,1/23/2023,W2,0,-14.19
2359,1/24/2023,A1t,-40,-10.75
2360,1/24/2023,A1t,-15,-12.00
2361,1/24/2023,A1t,0,-13.00
2362,1/24/2023,M1,-40,-13.46
2363,1/24/2023,M1,-15,-14.58
2364,1/24/2023,M1,0,-17.08
2365,1/24/2023,M3,-40,-13.00
2366,1/24/2023,M3,-15,-14.38
2367,1/24/2023,M3,0,-15.33
2368,1/24/2023,M3t,-40,-10.75
2369,1/24/2023,M3t,-15,-12.00
2370,1/24/2023,M3t,0,-13.00
2371,1/24/2023,W1,-40,-11.85
2372,1/24/2023,W1,-15,-12.73
2373,1/24/2023,W1,0,-13.69
2374,1/24/2023,W2,-40,-11.44
2375,1/24/2023,W2,-15,-12.81
2376,1/24/2023,W2,0,-14.33
2377,1/25/2023,A1t,-40,-11.00
2378,1/25/2023,A1t,-15,-12.08
2379,1/25/2023,A1t,0,-13.17
2380,1/25/2023,M1,-40,-13.50
2381,1/25/2023,M1,-15,-14.83
2382,1/25/2023,M1,0,-18.25
2383,1/25/2023,M3,-40,-13.00
2384,1/25/2023,M3,-15,-14.46
2385,1/25/2023,M3,0,-15.71
2386,1/25/2023,M3t,-40,-11.08
2387,1/25/2023,M3t,-15,-12.33
2388,1/25/2023,M3t,0,-13.46
2389,1/25/2023,W1,-40,-11.94
2390,1/25/2023,W1,-15,-13.02
2391,1/25/2023,W1,0,-14.10
2392,1/25/2023,W2,-40,-11.53
2393,1/25/2023,W2,-15,-13.00
2394,1/25/2023,W2,0,-14.58
2395,1/26/2023,A1t,-40,-11.08
2396,1/26/2023,A1t,-15,-12.58
2397,1/26/2023,A1t,0,-13.79
2398,1/26/2023,M1,-40,-13.83
2399,1/26/2023,M1,-15,-15.46
2400,1/26/2023,M1,0,-18.92
2401,1/26/2023,M3,-40,-13.46
2402,1/26/2023,M3,-15,-15.17
2403,1/26/2023,M3,0,-16.67
2404,1/26/2023,M3t,-40,-11.33
2405,1/26/2023,M3t,-15,-12.71
2406,1/26/2023,M3t,0,-13.92
2407,1/26/2023,W1,-40,-12.19
2408,1/26/2023,W1,-15,-13.46
2409,1/26/2023,W1,0,-14.63
2410,1/26/2023,W2,-40,-11.86
2411,1/26/2023,W2,-15,-13.58
2412,1/26/2023,W2,0,-15.25
2413,1/27/2023,A1t,-40,-11.50
2414,1/27/2023,A1t,-15,-12.96
2415,1/27/2023,A1t,0,-14.17
2416,1/27/2023,M1,-40,-14.17
2417,1/27/2023,M1,-15,-15.54
2418,1/27/2023,M1,0,-18.83
2419,1/27/2023,M3,-40,-13.79
2420,1/27/2023,M3,-15,-15.71
2421,1/27/2023,M3,0,-17.38
2422,1/27/2023,M3t,-40,-11.50
2423,1/27/2023,M3t,-15,-12.79
2424,1/27/2023,M3t,0,-13.79
2425,1/27/2023,W1,-40,-12.42
2426,1/27/2023,W1,-15,-13.77
2427,1/27/2023,W1,0,-14.83
2428,1/27/2023,W2,-40,-12.17
2429,1/27/2023,W2,-15,-13.83
2430,1/27/2023,W2,0,-15.53
2431,1/28/2023,A1t,-40,-11.75
2432,1/28/2023,A1t,-15,-13.33
2433,1/28/2023,A1t,0,-14.71
2434,1/28/2023,M1,-40,-14.25
2435,1/28/2023,M1,-15,-15.92
2436,1/28/2023,M1,0,-18.58
2437,1/28/2023,M3,-40,-14.25
2438,1/28/2023,M3,-15,-16.04
2439,1/28/2023,M3,0,-17.13
2440,1/28/2023,M3t,-40,-11.67
2441,1/28/2023,M3t,-15,-12.88
2442,1/28/2023,M3t,0,-13.96
2443,1/28/2023,W1,-40,-12.63
2444,1/28/2023,W1,-15,-13.94
2445,1/28/2023,W1,0,-14.90
2446,1/28/2023,W2,-40,-12.47
2447,1/28/2023,W2,-15,-14.22
2448,1/28/2023,W2,0,-15.92
2449,1/29/2023,A1t,-40,-12.00
2450,1/29/2023,A1t,-15,-13.33
2451,1/29/2023,A1t,0,-14.25
2452,1/29/2023,M1,-40,-14.17
2453,1/29/2023,M1,-15,-15.25
2454,1/29/2023,M1,0,-16.83
2455,1/29/2023,M3,-40,-14.13
2456,1/29/2023,M3,-15,-14.88
2457,1/29/2023,M3,0,-15.13
2458,1/29/2023,M3t,-40,-11.67
2459,1/29/2023,M3t,-15,-12.63
2460,1/29/2023,M3t,0,-13.46
2461,1/29/2023,W1,-40,-12.58
2462,1/29/2023,W1,-15,-13.38
2463,1/29/2023,W1,0,-13.94
2464,1/29/2023,W2,-40,-12.47
2465,1/29/2023,W2,-15,-13.83
2466,1/29/2023,W2,0,-14.86
2467,1/30/2023,A1t,-40,-12.00
2468,1/30/2023,A1t,-15,-13.04
2469,1/30/2023,A1t,0,-13.79
2470,1/30/2023,M1,-40,-14.00
2471,1/30/2023,M1,-15,-14.71
2472,1/30/2023,M1,0,-17.00
2473,1/30/2023,M3,-40,-13.67
2474,1/30/2023,M3,-15,-14.42
2475,1/30/2023,M3,0,-15.21
2476,1/30/2023,M3t,-40,-11.50
2477,1/30/2023,M3t,-15,-12.25
2478,1/30/2023,M3t,0,-13.08
2479,1/30/2023,W1,-40,-12.40
2480,1/30/2023,W1,-15,-12.94
2481,1/30/2023,W1,0,-13.54
2482,1/30/2023,W2,-40,-12.22
2483,1/30/2023,W2,-15,-13.25
2484,1/30/2023,W2,0,-14.39
2485,1/31/2023,A1t,-40,-12.00
2486,1/31/2023,A1t,-15,-13.04
2487,1/31/2023,A1t,0,-14.04
2488,1/31/2023,M1,-40,-14.00
2489,1/31/2023,M1,-15,-15.17
2490,1/31/2023,M1,0,-17.83
2491,1/31/2023,M3,-40,-13.75
2492,1/31/2023,M3,-15,-15.00
2493,1/31/2023,M3,0,-16.08
2494,1/31/2023,M3t,-40,-11.50
2495,1/31/2023,M3t,-15,-12.25
2496,1/31/2023,M3t,0,-13.17
2497,1/31/2023,W1,-40,-12.38
2498,1/31/2023,W1,-15,-13.15
2499,1/31/2023,W1,0,-14.02
2500,1/31/2023,W2,-40,-12.17
2501,1/31/2023,W2,-15,-13.56
2502,1/31/2023,W2,0,-14.92
2503,2/1/2023,A1t,-40,-12.00
2504,2/1/2023,A1t,-15,-13.33
2505,2/1/2023,A1t,0,-14.38
2506,2/1/2023,M1,-40,-14.17
2507,2/1/2023,M1,-15,-15.46
2508,2/1/2023,M1,0,-18.83
2509,2/1/2023,M3,-40,-13.92
2510,2/1/2023,M3,-15,-15.25
2511,2/1/2023,M3,0,-16.46
2512,2/1/2023,M3t,-40,-11.50
2513,2/1/2023,M3t,-15,-12.33
2514,2/1/2023,M3t,0,-13.29
2515,2/1/2023,W1,-40,-12.50
2516,2/1/2023,W1,-15,-13.38
2517,2/1/2023,W1,0,-14.40
2518,2/1/2023,W2,-40,-12.31
2519,2/1/2023,W2,-15,-13.83
2520,2/1/2023,W2,0,-15.06
2521,2/2/2023,A1t,-40,-12.33
2522,2/2/2023,A1t,-15,-13.79
2523,2/2/2023,A1t,0,-15.00
2524,2/2/2023,M1,-40,-14.50
2525,2/2/2023,M1,-15,-16.17
2526,2/2/2023,M1,0,-20.50
2527,2/2/2023,M3,-40,-14.33
2528,2/2/2023,M3,-15,-16.17
2529,2/2/2023,M3,0,-17.88
2530,2/2/2023,M3t,-40,-11.50
2531,2/2/2023,M3t,-15,-12.71
2532,2/2/2023,M3t,0,-13.83
2533,2/2/2023,W1,-40,-12.75
2534,2/2/2023,W1,-15,-13.92
2535,2/2/2023,W1,0,-15.15
2536,2/2/2023,W2,-40,-12.64
2537,2/2/2023,W2,-15,-14.08
2538,2/2/2023,W2,0,-15.69
2539,2/3/2023,A1t,-40,-12.67
2540,2/3/2023,A1t,-15,-14.63
2541,2/3/2023,A1t,0,-16.29
2542,2/3/2023,M1,-40,-15.33
2543,2/3/2023,M1,-15,-17.71
2544,2/3/2023,M1,0,-23.83
2545,2/3/2023,M3,-40,-15.13
2546,2/3/2023,M3,-15,-17.96
2547,2/3/2023,M3,0,-20.38
2548,2/3/2023,M3t,-40,-11.88
2549,2/3/2023,M3t,-15,-13.33
2550,2/3/2023,M3t,0,-14.63
2551,2/3/2023,W1,-40,-13.25
2552,2/3/2023,W1,-15,-14.92
2553,2/3/2023,W1,0,-16.65
2554,2/3/2023,W2,-40,-13.00
2555,2/3/2023,W2,-15,-15.00
2556,2/3/2023,W2,0,-17.08
2557,2/4/2023,A1t,-40,-13.33
2558,2/4/2023,A1t,-15,-15.58
2559,2/4/2023,A1t,0,-17.46
2560,2/4/2023,M1,-40,-16.29
2561,2/4/2023,M1,-15,-19.04
2562,2/4/2023,M1,0,-25.00
2563,2/4/2023,M3,-40,-16.17
2564,2/4/2023,M3,-15,-19.17
2565,2/4/2023,M3,0,-21.46
2566,2/4/2023,M3t,-40,-12.29
2567,2/4/2023,M3t,-15,-14.17
2568,2/4/2023,M3t,0,-15.58
2569,2/4/2023,W1,-40,-13.96
2570,2/4/2023,W1,-15,-15.98
2571,2/4/2023,W1,0,-17.71
2572,2/4/2023,W2,-40,-13.75
2573,2/4/2023,W2,-15,-16.17
2574,2/4/2023,W2,0,-18.28
2575,2/5/2023,A1t,-40,-13.92
2576,2/5/2023,A1t,-15,-16.46
2577,2/5/2023,A1t,0,-18.38
2578,2/5/2023,M1,-40,-17.17
2579,2/5/2023,M1,-15,-20.04
2580,2/5/2023,M1,0,-25.92
2581,2/5/2023,M3,-40,-16.88
2582,2/5/2023,M3,-15,-19.92
2583,2/5/2023,M3,0,-22.25
2584,2/5/2023,M3t,-40,-12.71
2585,2/5/2023,M3t,-15,-14.75
2586,2/5/2023,M3t,0,-16.13
2587,2/5/2023,W1,-40,-14.60
2588,2/5/2023,W1,-15,-16.60
2589,2/5/2023,W1,0,-18.44
2590,2/5/2023,W2,-40,-14.42
2591,2/5/2023,W2,-15,-16.89
2592,2/5/2023,W2,0,-19.06
2593,2/6/2023,A1t,-40,-14.58
2594,2/6/2023,A1t,-15,-17.08
2595,2/6/2023,A1t,0,-18.75
2596,2/6/2023,M1,-40,-17.79
2597,2/6/2023,M1,-15,-20.50
2598,2/6/2023,M1,0,-25.50
2599,2/6/2023,M3,-40,-17.42
2600,2/6/2023,M3,-15,-20.21
2601,2/6/2023,M3,0,-22.04
2602,2/6/2023,M3t,-40,-13.17
2603,2/6/2023,M3t,-15,-15.17
2604,2/6/2023,M3t,0,-16.54
2605,2/6/2023,W1,-40,-15.13
2606,2/6/2023,W1,-15,-17.15
2607,2/6/2023,W1,0,-18.60
2608,2/6/2023,W2,-40,-14.97
2609,2/6/2023,W2,-15,-17.44
2610,2/6/2023,W2,0,-19.47
2611,2/7/2023,A1t,-40,-15.00
2612,2/7/2023,A1t,-15,-17.25
2613,2/7/2023,A1t,0,-19.08
2614,2/7/2023,M1,-40,-18.00
2615,2/7/2023,M1,-15,-20.42
2616,2/7/2023,M1,0,-24.83
2617,2/7/2023,M3,-40,-17.67
2618,2/7/2023,M3,-15,-20.00
2619,2/7/2023,M3,0,-21.58
2620,2/7/2023,M3t,-40,-13.50
2621,2/7/2023,M3t,-15,-15.25
2622,2/7/2023,M3t,0,-16.50
2623,2/7/2023,W1,-40,-15.40
2624,2/7/2023,W1,-15,-17.08
2625,2/7/2023,W1,0,-18.40
2626,2/7/2023,W2,-40,-15.31
2627,2/7/2023,W2,-15,-17.50
2628,2/7/2023,W2,0,-19.33
2629,2/8/2023,A1t,-40,-15.25
2630,2/8/2023,A1t,-15,-17.29
2631,2/8/2023,A1t,0,-18.75
2632,2/8/2023,M1,-40,-18.00
2633,2/8/2023,M1,-15,-20.08
2634,2/8/2023,M1,0,-24.08
2635,2/8/2023,M3,-40,-17.58
2636,2/8/2023,M3,-15,-19.67
2637,2/8/2023,M3,0,-20.92
2638,2/8/2023,M3t,-40,-13.50
2639,2/8/2023,M3t,-15,-15.25
2640,2/8/2023,M3t,0,-16.25
2641,2/8/2023,W1,-40,-15.58
2642,2/8/2023,W1,-15,-16.90
2643,2/8/2023,W1,0,-18.10
2644,2/8/2023,W2,-40,-15.39
2645,2/8/2023,W2,-15,-17.36
2646,2/8/2023,W2,0,-19.03
2647,2/9/2023,A1t,-40,-15.50
2648,2/9/2023,A1t,-15,-17.33
2649,2/9/2023,A1t,0,-18.75
2650,2/9/2023,M1,-40,-17.96
2651,2/9/2023,M1,-15,-19.92
2652,2/9/2023,M1,0,-23.33
2653,2/9/2023,M3,-40,-17.50
2654,2/9/2023,M3,-15,-19.50
2655,2/9/2023,M3,0,-20.50
2656,2/9/2023,M3t,-40,-13.50
2657,2/9/2023,M3t,-15,-15.25
2658,2/9/2023,M3t,0,-16.17
2659,2/9/2023,W1,-40,-15.56
2660,2/9/2023,W1,-15,-16.92
2661,2/9/2023,W1,0,-17.94
2662,2/9/2023,W2,-40,-15.53
2663,2/9/2023,W2,-15,-17.33
2664,2/9/2023,W2,0,-18.86
2665,2/10/2023,A1t,-40,-15.50
2666,2/10/2023,A1t,-15,-17.25
2667,2/10/2023,A1t,0,-18.75
2668,2/10/2023,M1,-40,-17.75
2669,2/10/2023,M1,-15,-19.58
2670,2/10/2023,M1,0,-23.42
2671,2/10/2023,M3,-40,-17.50
2672,2/10/2023,M3,-15,-19.25
2673,2/10/2023,M3,0,-20.50
2674,2/10/2023,M3t,-40,-13.67
2675,2/10/2023,M3t,-15,-15.25
2676,2/10/2023,M3t,0,-16.17
2677,2/10/2023,W1,-40,-15.50
2678,2/10/2023,W1,-15,-16.83
2679,2/10/2023,W1,0,-17.85
2680,2/10/2023,W2,-40,-15.42
2681,2/10/2023,W2,-15,-17.19
2682,2/10/2023,W2,0,-18.64
2683,2/11/2023,A1t,-40,-15.50
2684,2/11/2023,A1t,-15,-17.25
2685,2/11/2023,A1t,0,-18.67
2686,2/11/2023,M1,-40,-17.75
2687,2/11/2023,M1,-15,-19.38
2688,2/11/2023,M1,0,-22.92
2689,2/11/2023,M3,-40,-17.50
2690,2/11/2023,M3,-15,-19.13
2691,2/11/2023,M3,0,-20.33
2692,2/11/2023,M3t,-40,-13.75
2693,2/11/2023,M3t,-15,-15.25
2694,2/11/2023,M3t,0,-16.00
2695,2/11/2023,W1,-40,-15.50
2696,2/11/2023,W1,-15,-16.75
2697,2/11/2023,W1,0,-17.75
2698,2/11/2023,W2,-40,-15.36
2699,2/11/2023,W2,-15,-17.03
2700,2/11/2023,W2,0,-18.61
2701,2/12/2023,A1t,-40,-15.50
2702,2/12/2023,A1t,-15,-17.50
2703,2/12/2023,A1t,0,-18.75
2704,2/12/2023,M1,-40,-17.75
2705,2/12/2023,M1,-15,-19.63
2706,2/12/2023,M1,0,-24.00
2707,2/12/2023,M3,-40,-17.58
2708,2/12/2023,M3,-15,-19.58
2709,2/12/2023,M3,0,-21.17
2710,2/12/2023,M3t,-40,-13.83
2711,2/12/2023,M3t,-15,-15.25
2712,2/12/2023,M3t,0,-16.29
2713,2/12/2023,W1,-40,-15.58
2714,2/12/2023,W1,-15,-16.90
2715,2/12/2023,W1,0,-18.06
2716,2/12/2023,W2,-40,-15.42
2717,2/12/2023,W2,-15,-17.25
2718,2/12/2023,W2,0,-18.81
2719,2/13/2023,A1t,-40,-16.00
2720,2/13/2023,A1t,-15,-17.96
2721,2/13/2023,A1t,0,-19.46
2722,2/13/2023,M1,-40,-18.29
2723,2/13/2023,M1,-15,-20.54
2724,2/13/2023,M1,0,-25.42
2725,2/13/2023,M3,-40,-18.08
2726,2/13/2023,M3,-15,-20.42
2727,2/13/2023,M3,0,-22.33
2728,2/13/2023,M3t,-40,-14.00
2729,2/13/2023,M3t,-15,-15.58
2730,2/13/2023,M3t,0,-16.71
2731,2/13/2023,W1,-40,-15.81
